ins_id,age,agency,agency_type,commision,destination,distribution_channel,duration,gender,net_sales,product_name,claim
24167,32.0,C2B,Airlines,63.21,SINGAPORE,Online,368.0,M,252.85,Annual Silver Plan,1.0
18521,118.0,JWT,Airlines,40.0,INDIA,Online,76.0,F,100.0,Value Plan,0.0
28277,48.0,JZI,Airlines,9.1,HONG KONG,Online,38.0,F,26.0,Basic Plan,0.0
23929,47.0,JZI,Airlines,6.3,MALAYSIA,Online,4.0,M,18.0,Basic Plan,0.0
20109,37.0,C2B,Airlines,46.96,SINGAPORE,Online,366.0,M,187.85,Annual Silver Plan,1.0
52167,32.0,C2B,Airlines,5.25,SINGAPORE,Online,5.0,F,21.0,Bronze Plan,1.0
36755,36.0,C2B,Airlines,25.25,SINGAPORE,Online,78.0,M,101.0,Bronze Plan,1.0
63104,21.0,C2B,Airlines,6.75,SINGAPORE,Online,11.0,F,27.0,Bronze Plan,0.0
7495,31.0,C2B,Airlines,72.94,SINGAPORE,Online,365.0,M,291.75,Annual Silver Plan,1.0
30300,36.0,C2B,Airlines,63.21,SINGAPORE,Online,375.0,F,252.85,Annual Silver Plan,0.0
36016,118.0,JWT,Airlines,12.4,INDIA,Online,1.0,M,31.0,Value Plan,0.0
57738,29.0,C2B,Airlines,9.75,SINGAPORE,Online,18.0,F,39.0,Bronze Plan,1.0
37318,69.0,C2B,Airlines,4.63,SINGAPORE,Online,5.0,F,18.5,Silver Plan,0.0
55718,54.0,C2B,Airlines,5.25,SINGAPORE,Online,8.0,F,21.0,Bronze Plan,0.0
48210,26.0,C2B,Airlines,4.8,SINGAPORE,Online,7.0,F,19.2,Bronze Plan,1.0
58038,28.0,C2B,Airlines,54.0,SINGAPORE,Online,385.0,F,216.0,Annual Silver Plan,1.0
52156,34.0,C2B,Airlines,7.38,SINGAPORE,Online,19.0,F,-29.5,Silver Plan,0.0
60028,39.0,C2B,Airlines,4.0,SINGAPORE,Online,27.0,F,16.0,Bronze Plan,0.0
41628,37.0,C2B,Airlines,13.25,SINGAPORE,Online,18.0,F,53.0,Bronze Plan,0.0
27102,33.0,C2B,Airlines,63.21,SINGAPORE,Online,365.0,F,252.85,Annual Silver Plan,0.0
51654,28.0,C2B,Airlines,4.63,SINGAPORE,Online,27.0,F,18.5,Silver Plan,1.0
48963,35.0,C2B,Airlines,5.25,SINGAPORE,Online,7.0,F,21.0,Bronze Plan,0.0
2363,61.0,C2B,Airlines,63.21,SINGAPORE,Online,365.0,M,252.85,Annual Silver Plan,1.0
37296,30.0,C2B,Airlines,5.88,SINGAPORE,Online,7.0,F,23.5,Bronze Plan,0.0
37452,62.0,JZI,Airlines,10.5,PHILIPPINES,Online,40.0,M,30.0,Basic Plan,0.0
27060,48.0,KML,Travel Agency,10.64,INDONESIA,Online,18.0,F,28.0,Value Plan,1.0
51797,48.0,KML,Travel Agency,10.64,INDONESIA,Online,27.0,M,28.0,Value Plan,1.0
38292,31.0,C2B,Airlines,7.38,SINGAPORE,Online,17.0,F,29.5,Bronze Plan,0.0
32594,58.0,JZI,Airlines,6.3,MALAYSIA,Online,6.0,M,18.0,Basic Plan,0.0
54211,61.0,C2B,Airlines,83.25,SINGAPORE,Online,365.0,M,333.0,Annual Gold Plan,1.0
14341,50.0,JZI,Airlines,6.3,MALAYSIA,Online,6.0,M,18.0,Basic Plan,0.0
50341,48.0,C2B,Airlines,54.0,SINGAPORE,Online,369.0,M,216.0,Annual Silver Plan,0.0
31213,27.0,C2B,Airlines,6.25,SINGAPORE,Online,8.0,F,25.0,Silver Plan,1.0
26027,26.0,JZI,Airlines,7.7,CHINA,Online,5.0,F,22.0,Basic Plan,0.0
55916,24.0,C2B,Airlines,23.75,SINGAPORE,Online,46.0,M,95.0,Silver Plan,1.0
61027,28.0,JZI,Airlines,14.7,MYANMAR,Online,49.0,F,42.0,Basic Plan,0.0
59106,118.0,JWT,Airlines,12.4,INDIA,Online,46.0,F,31.0,Value Plan,0.0
31022,56.0,C2B,Airlines,4.25,SINGAPORE,Online,7.0,F,17.0,Bronze Plan,0.0
63078,35.0,LWC,Travel Agency,30.16,CHINA,Online,9.0,F,46.4,Single Trip Travel Protect Gold,0.0
40520,28.0,RAB,Airlines,6.0,BRUNEI DARUSSALAM,Online,5.0,F,15.0,Value Plan,0.0
50307,48.0,LWC,Travel Agency,210.21,UNITED STATES,Online,365.0,M,323.4,Annual Travel Protect Platinum,1.0
60558,118.0,JWT,Airlines,40.0,INDIA,Online,99.0,M,100.0,Value Plan,0.0
53993,55.0,C2B,Airlines,4.0,SINGAPORE,Online,12.0,M,16.0,Bronze Plan,1.0
57175,32.0,C2B,Airlines,26.4,SINGAPORE,Online,36.0,M,105.6,Gold Plan,1.0
49170,36.0,C2B,Airlines,4.0,SINGAPORE,Online,6.0,F,16.0,Bronze Plan,0.0
17563,30.0,C2B,Airlines,63.21,SINGAPORE,Online,364.0,M,252.85,Annual Silver Plan,1.0
58557,37.0,C2B,Airlines,54.0,SINGAPORE,Online,367.0,M,216.0,Annual Silver Plan,0.0
45971,57.0,JZI,Airlines,6.3,MALAYSIA,Online,1.0,M,18.0,Basic Plan,0.0
38104,25.0,C2B,Airlines,3.38,SINGAPORE,Online,13.0,M,13.5,Bronze Plan,0.0
4069,37.0,C2B,Airlines,75.25,SINGAPORE,Online,369.0,M,301.0,Annual Silver Plan,1.0
43865,37.0,C2B,Airlines,12.13,SINGAPORE,Online,13.0,F,48.5,Silver Plan,0.0
22317,71.0,JZI,Airlines,9.1,CHINA,Online,21.0,M,26.0,Basic Plan,0.0
31223,67.0,C2B,Airlines,63.21,SINGAPORE,Online,364.0,M,252.85,Annual Silver Plan,0.0
48791,33.0,JZI,Airlines,7.7,CHINA,Online,24.0,M,22.0,Basic Plan,0.0
50201,57.0,C2B,Airlines,6.75,SINGAPORE,Online,28.0,F,27.0,Silver Plan,0.0
50307,48.0,LWC,Travel Agency,210.21,UNITED STATES,Online,365.0,M,323.4,Annual Travel Protect Platinum,1.0
60559,118.0,JWT,Airlines,12.4,INDIA,Online,62.0,F,31.0,Value Plan,0.0
62007,43.0,C2B,Airlines,54.0,SINGAPORE,Online,392.0,F,216.0,Annual Silver Plan,0.0
7495,31.0,C2B,Airlines,72.94,SINGAPORE,Online,365.0,M,291.75,Annual Silver Plan,1.0
2344,36.0,JZI,Airlines,7.7,INDONESIA,Online,15.0,M,22.0,Basic Plan,0.0
15946,35.0,JZI,Airlines,33.6,CANADA,Online,164.0,M,96.0,Value Plan,1.0
54191,38.0,C2B,Airlines,20.38,SINGAPORE,Online,28.0,F,81.5,Silver Plan,0.0
60862,31.0,LWC,Travel Agency,38.02,POLAND,Online,13.0,F,58.5,Single Trip Travel Protect Gold,0.0
18107,27.0,JZI,Airlines,6.3,MALAYSIA,Online,1.0,F,18.0,Basic Plan,0.0
60771,24.0,C2B,Airlines,103.0,SINGAPORE,Online,166.0,M,412.0,Silver Plan,1.0
52959,50.0,C2B,Airlines,20.38,SINGAPORE,Online,56.0,F,81.5,Silver Plan,1.0
27882,49.0,C2B,Airlines,11.75,SINGAPORE,Online,66.0,M,47.0,Bronze Plan,0.0
59679,25.0,C2B,Airlines,54.0,SINGAPORE,Online,365.0,F,216.0,Annual Silver Plan,1.0
53593,32.0,C2B,Airlines,7.38,SINGAPORE,Online,9.0,F,29.5,Silver Plan,1.0
22147,69.0,C2B,Airlines,5.85,SINGAPORE,Online,14.0,M,23.4,Bronze Plan,1.0
25839,57.0,JZI,Airlines,9.1,CHINA,Online,9.0,M,26.0,Basic Plan,1.0
38999,65.0,C2B,Airlines,12.38,SINGAPORE,Online,16.0,F,49.5,Silver Plan,0.0
33640,35.0,C2B,Airlines,8.38,SINGAPORE,Online,7.0,M,33.5,Silver Plan,0.0
7495,31.0,C2B,Airlines,72.94,SINGAPORE,Online,365.0,M,291.75,Annual Silver Plan,1.0
33962,30.0,C2B,Airlines,7.38,SINGAPORE,Online,168.0,M,29.5,Bronze Plan,1.0
32374,71.0,C2B,Airlines,12.63,SINGAPORE,Online,37.0,F,50.5,Bronze Plan,1.0
41840,81.0,C2B,Airlines,64.38,SINGAPORE,Online,135.0,M,257.5,Bronze Plan,1.0
60766,25.0,C2B,Airlines,8.38,SINGAPORE,Online,11.0,F,33.5,Bronze Plan,1.0
49924,45.0,C2B,Airlines,40.25,SINGAPORE,Online,365.0,F,161.0,Annual Silver Plan,1.0
54992,39.0,C2B,Airlines,40.25,SINGAPORE,Online,366.0,M,161.0,Annual Silver Plan,1.0
35858,42.0,C2B,Airlines,2.88,SINGAPORE,Online,3.0,F,11.5,Bronze Plan,0.0
52951,28.0,C2B,Airlines,21.5,SINGAPORE,Online,35.0,F,86.0,Bronze Plan,0.0
12705,38.0,C2B,Airlines,72.94,SINGAPORE,Online,383.0,M,291.75,Annual Silver Plan,1.0
54006,54.0,C2B,Airlines,15.75,SINGAPORE,Online,40.0,F,63.0,Silver Plan,1.0
53338,32.0,C2B,Airlines,4.0,SINGAPORE,Online,21.0,F,16.0,Bronze Plan,1.0
38795,29.0,C2B,Airlines,15.88,SINGAPORE,Online,62.0,F,63.5,Silver Plan,1.0
53338,32.0,C2B,Airlines,4.0,SINGAPORE,Online,21.0,F,16.0,Bronze Plan,1.0
55561,41.0,C2B,Airlines,6.3,SINGAPORE,Online,10.0,F,25.2,Bronze Plan,1.0
12683,43.0,JZI,Airlines,10.5,THAILAND,Online,10.0,M,30.0,Basic Plan,0.0
24348,69.0,JZI,Airlines,7.7,MALAYSIA,Online,13.0,M,22.0,Basic Plan,0.0
62926,36.0,JZI,Airlines,9.1,HONG KONG,Online,32.0,M,26.0,Basic Plan,0.0
45729,27.0,C2B,Airlines,54.0,SINGAPORE,Online,401.0,F,216.0,Annual Silver Plan,1.0
29447,46.0,C2B,Airlines,63.21,SINGAPORE,Online,375.0,F,252.85,Annual Silver Plan,1.0
1207,44.0,JZI,Airlines,7.7,INDONESIA,Online,14.0,M,22.0,Basic Plan,0.0
35429,30.0,C2B,Airlines,5.75,SINGAPORE,Online,20.0,F,23.0,Bronze Plan,1.0
29839,43.0,C2B,Airlines,16.75,SINGAPORE,Online,52.0,M,67.0,Silver Plan,0.0
35877,31.0,C2B,Airlines,8.38,SINGAPORE,Online,17.0,M,33.5,Silver Plan,1.0
32365,29.0,C2B,Airlines,13.38,SINGAPORE,Online,72.0,M,53.5,Bronze Plan,0.0
28762,63.0,C2B,Airlines,6.13,SINGAPORE,Online,18.0,F,24.5,Silver Plan,0.0
30160,32.0,C2B,Airlines,46.96,SINGAPORE,Online,365.0,M,187.85,Annual Silver Plan,1.0
60634,52.0,C2B,Airlines,54.0,SINGAPORE,Online,370.0,M,216.0,Annual Silver Plan,0.0
18792,27.0,C2B,Airlines,6.01,SINGAPORE,Online,5.0,M,24.05,Silver Plan,0.0
31978,48.0,JZI,Airlines,6.3,THAILAND,Online,11.0,M,18.0,Basic Plan,0.0
43365,58.0,C2B,Airlines,6.75,SINGAPORE,Online,26.0,M,27.0,Bronze Plan,1.0
58979,48.0,C2B,Airlines,54.0,SINGAPORE,Online,367.0,M,216.0,Annual Silver Plan,1.0
22682,26.0,C2B,Airlines,5.53,SINGAPORE,Online,14.0,M,22.1,Bronze Plan,1.0
41443,31.0,C2B,Airlines,5.63,SINGAPORE,Online,15.0,M,22.5,Silver Plan,0.0
36431,51.0,C2B,Airlines,63.21,SINGAPORE,Online,365.0,M,252.85,Annual Silver Plan,1.0
4420,48.0,C2B,Airlines,75.25,SINGAPORE,Online,390.0,F,301.0,Annual Silver Plan,1.0
42799,32.0,JZI,Airlines,7.7,CHINA,Online,3.0,M,22.0,Basic Plan,0.0
53550,48.0,JZI,Airlines,12.6,CHINA,Online,2.0,M,36.0,Value Plan,0.0
28715,38.0,JZI,Airlines,33.6,UNITED STATES,Online,25.0,M,96.0,Value Plan,0.0
47402,34.0,C2B,Airlines,23.75,SINGAPORE,Online,33.0,M,95.0,Silver Plan,0.0
32034,22.0,C2B,Airlines,23.75,SINGAPORE,Online,47.0,F,95.0,Silver Plan,0.0
35459,36.0,C2B,Airlines,8.88,SINGAPORE,Online,8.0,M,35.5,Silver Plan,1.0
30689,44.0,C2B,Airlines,6.25,SINGAPORE,Online,61.0,F,25.0,Silver Plan,0.0
53997,35.0,C2B,Airlines,3.38,SINGAPORE,Online,2.0,F,13.5,Bronze Plan,0.0
59680,47.0,C2B,Airlines,54.0,SINGAPORE,Online,369.0,M,216.0,Annual Silver Plan,0.0
47552,37.0,JZI,Airlines,19.6,PHILIPPINES,Online,88.0,F,56.0,Value Plan,0.0
33437,30.0,C2B,Airlines,6.13,SINGAPORE,Online,18.0,M,24.5,Silver Plan,1.0
46025,22.0,ADM,Travel Agency,49.4,FRANCE,Online,56.0,F,-130.0,Value Plan,0.0
43831,42.0,JZI,Airlines,6.3,INDONESIA,Online,13.0,F,18.0,Basic Plan,0.0
43680,61.0,C2B,Airlines,9.75,SINGAPORE,Online,40.0,M,39.0,Silver Plan,0.0
54006,54.0,C2B,Airlines,15.75,SINGAPORE,Online,40.0,F,63.0,Silver Plan,1.0
14941,45.0,JZI,Airlines,30.45,SWITZERLAND,Online,15.0,F,87.0,Value Plan,0.0
40383,74.0,C2B,Airlines,5.25,SINGAPORE,Online,33.0,F,21.0,Bronze Plan,0.0
19176,27.0,JZI,Airlines,12.95,PHILIPPINES,Online,266.0,F,37.0,Basic Plan,0.0
63208,28.0,C2B,Airlines,5.25,SINGAPORE,Online,12.0,M,21.0,Bronze Plan,1.0
52591,31.0,C2B,Airlines,4.0,SINGAPORE,Online,4.0,F,16.0,Bronze Plan,0.0
26514,48.0,ART,Airlines,2.66,SINGAPORE,Online,2.0,M,7.6,24 Protect,0.0
55112,59.0,RAB,Airlines,6.0,BRUNEI DARUSSALAM,Online,21.0,M,15.0,Value Plan,0.0
51475,45.0,C2B,Airlines,8.1,SINGAPORE,Online,183.0,F,32.4,Bronze Plan,0.0
42200,23.0,C2B,Airlines,5.63,SINGAPORE,Online,8.0,M,22.5,Silver Plan,1.0
29428,34.0,C2B,Airlines,31.75,SINGAPORE,Online,68.0,M,127.0,Silver Plan,1.0
62964,46.0,C2B,Airlines,5.0,SINGAPORE,Online,9.0,F,20.0,Bronze Plan,1.0
52619,34.0,C2B,Airlines,12.13,SINGAPORE,Online,15.0,F,48.5,Silver Plan,1.0
37573,43.0,JZI,Airlines,10.5,LAO PEOPLE'S DEMOCRATIC REPUBLIC,Online,21.0,M,30.0,Basic Plan,0.0
60230,21.0,C2B,Airlines,5.0,SINGAPORE,Online,15.0,F,20.0,Bronze Plan,0.0
10155,41.0,JZI,Airlines,15.4,CHINA,Online,23.0,F,44.0,Basic Plan,0.0
28916,30.0,C2B,Airlines,4.5,SINGAPORE,Online,12.0,F,18.0,Bronze Plan,0.0
32838,29.0,C2B,Airlines,2.88,SINGAPORE,Online,2.0,F,11.5,Bronze Plan,0.0
51478,40.0,C2B,Airlines,8.38,SINGAPORE,Online,115.0,M,33.5,Bronze Plan,1.0
56669,35.0,KML,Travel Agency,11.02,INDONESIA,Offline,2.0,M,29.0,Premier Plan,1.0
42053,38.0,C2B,Airlines,14.13,SINGAPORE,Online,18.0,F,56.5,Silver Plan,0.0
35248,42.0,C2B,Airlines,63.21,SINGAPORE,Online,381.0,M,252.85,Annual Silver Plan,1.0
4535,70.0,JZI,Airlines,7.7,CHINA,Online,10.0,F,22.0,Basic Plan,0.0
30132,65.0,JZI,Airlines,7.7,VIET NAM,Online,6.0,M,22.0,Basic Plan,0.0
61989,33.0,C2B,Airlines,6.75,SINGAPORE,Online,11.0,M,27.0,Bronze Plan,0.0
17757,67.0,CCR,Travel Agency,9.57,MALAYSIA,Offline,52.0,F,29.0,Comprehensive Plan,0.0
32374,71.0,C2B,Airlines,12.63,SINGAPORE,Online,37.0,F,50.5,Bronze Plan,1.0
38766,26.0,JZI,Airlines,14.0,CHINA,Online,13.0,M,40.0,Basic Plan,0.0
12959,49.0,JZI,Airlines,15.75,BANGLADESH,Online,10.0,M,45.0,Value Plan,0.0
41059,43.0,C2B,Airlines,9.75,SINGAPORE,Online,13.0,F,39.0,Silver Plan,0.0
33355,118.0,JWT,Airlines,20.0,INDIA,Online,66.0,M,50.0,Value Plan,0.0
60020,61.0,CSR,Travel Agency,9.57,MALAYSIA,Offline,55.0,F,29.0,Comprehensive Plan,0.0
61817,40.0,JZI,Airlines,6.3,THAILAND,Online,8.0,F,18.0,Basic Plan,0.0
52395,22.0,C2B,Airlines,6.75,SINGAPORE,Online,18.0,F,27.0,Silver Plan,0.0
61253,30.0,C2B,Airlines,54.0,SINGAPORE,Online,370.0,F,216.0,Annual Silver Plan,1.0
1371,48.0,KML,Travel Agency,14.44,INDONESIA,Online,5.0,M,38.0,Premier Plan,0.0
24369,55.0,ART,Airlines,14.0,CHINA,Offline,4.0,M,40.0,Value Plan,0.0
62981,41.0,C2B,Airlines,64.8,SINGAPORE,Online,365.0,F,259.2,Annual Silver Plan,1.0
22873,26.0,C2B,Airlines,7.47,SINGAPORE,Online,15.0,F,29.9,Bronze Plan,1.0
25868,26.0,C2B,Airlines,23.4,SINGAPORE,Online,53.0,M,93.6,Silver Plan,0.0
41238,28.0,C2B,Airlines,6.63,SINGAPORE,Online,17.0,M,26.5,Bronze Plan,1.0
36714,118.0,JWT,Airlines,12.4,INDIA,Online,22.0,M,31.0,Value Plan,0.0
55678,55.0,LWC,Travel Agency,149.37,UNITED STATES,Online,382.0,M,229.8,Annual Travel Protect Silver,0.0
33366,51.0,JZI,Airlines,20.3,THAILAND,Online,48.0,M,58.0,Basic Plan,0.0
24524,63.0,JZI,Airlines,7.7,THAILAND,Online,19.0,F,22.0,Basic Plan,0.0
34749,26.0,C2B,Airlines,3.38,SINGAPORE,Online,6.0,F,13.5,Bronze Plan,1.0
25124,60.0,JZI,Airlines,6.3,INDONESIA,Online,3.0,M,18.0,Basic Plan,0.0
54762,31.0,C2B,Airlines,5.63,SINGAPORE,Online,5.0,F,22.5,Silver Plan,0.0
48609,56.0,JZI,Airlines,14.0,JAPAN,Online,36.0,M,40.0,Basic Plan,0.0
54677,30.0,LWC,Travel Agency,166.53,UNITED STATES,Online,375.0,F,256.2,Annual Travel Protect Gold,1.0
29626,28.0,C2B,Airlines,10.38,SINGAPORE,Online,10.0,M,41.5,Silver Plan,0.0
58756,49.0,JZI,Airlines,15.75,AUSTRALIA,Online,189.0,M,45.0,Value Plan,0.0
40232,51.0,C2B,Airlines,4.63,SINGAPORE,Online,19.0,F,18.5,Silver Plan,0.0
27272,40.0,C2B,Airlines,3.74,SINGAPORE,Online,3.0,M,14.95,Bronze Plan,0.0
49758,44.0,C2B,Airlines,54.0,SINGAPORE,Online,377.0,F,216.0,Annual Silver Plan,1.0
45341,28.0,C2B,Airlines,28.13,SINGAPORE,Online,34.0,F,112.5,Silver Plan,1.0
17732,49.0,JZI,Airlines,14.0,JAPAN,Online,144.0,F,40.0,Basic Plan,0.0
32718,45.0,C2B,Airlines,46.96,SINGAPORE,Online,372.0,M,187.85,Annual Silver Plan,1.0
32858,24.0,C2B,Airlines,13.38,SINGAPORE,Online,22.0,F,53.5,Bronze Plan,1.0
56066,39.0,LWC,Travel Agency,43.55,UNITED STATES,Online,12.0,F,67.0,Single Trip Travel Protect Platinum,1.0
48814,47.0,C2B,Airlines,5.25,SINGAPORE,Online,5.0,F,21.0,Bronze Plan,0.0
50774,28.0,C2B,Airlines,15.0,SINGAPORE,Online,19.0,F,60.0,Bronze Plan,0.0
6176,49.0,JZI,Airlines,12.25,CHINA,Online,46.0,M,35.0,Basic Plan,0.0
42816,58.0,C2B,Airlines,4.0,SINGAPORE,Online,30.0,F,16.0,Bronze Plan,1.0
42057,69.0,C2B,Airlines,15.5,SINGAPORE,Online,18.0,F,62.0,Silver Plan,0.0
58800,24.0,C2B,Airlines,54.0,SINGAPORE,Online,368.0,F,216.0,Annual Silver Plan,1.0
39695,32.0,C2B,Airlines,13.63,SINGAPORE,Online,13.0,F,54.5,Silver Plan,1.0
44042,57.0,C2B,Airlines,5.0,SINGAPORE,Online,9.0,M,20.0,Bronze Plan,0.0
17014,59.0,JZI,Airlines,9.1,HONG KONG,Online,52.0,M,26.0,Basic Plan,0.0
10572,76.0,CCR,Travel Agency,9.57,MALAYSIA,Offline,94.0,M,29.0,Comprehensive Plan,0.0
56669,35.0,KML,Travel Agency,11.02,INDONESIA,Offline,2.0,M,29.0,Premier Plan,1.0
43513,31.0,C2B,Airlines,59.88,SINGAPORE,Online,369.0,F,239.5,Annual Gold Plan,1.0
36089,23.0,C2B,Airlines,3.38,SINGAPORE,Online,5.0,M,13.5,Bronze Plan,0.0
44002,48.0,KML,Travel Agency,12.54,INDONESIA,Online,99.0,F,33.0,Value Plan,0.0
50196,36.0,C2B,Airlines,8.38,SINGAPORE,Online,12.0,F,33.5,Bronze Plan,0.0
36931,36.0,C2B,Airlines,3.38,SINGAPORE,Online,6.0,M,13.5,Bronze Plan,0.0
12053,69.0,RAB,Airlines,6.0,BRUNEI DARUSSALAM,Online,6.0,M,15.0,Value Plan,0.0
48982,25.0,C2B,Airlines,54.0,SINGAPORE,Online,368.0,M,216.0,Annual Silver Plan,1.0
58979,48.0,C2B,Airlines,54.0,SINGAPORE,Online,367.0,M,216.0,Annual Silver Plan,1.0
54682,52.0,LWC,Travel Agency,107.25,CHINA,Online,381.0,M,165.0,Annual Travel Protect Silver,0.0
44928,21.0,C2B,Airlines,3.38,SINGAPORE,Online,6.0,M,13.5,Bronze Plan,0.0
44923,38.0,C2B,Airlines,5.0,SINGAPORE,Online,9.0,M,20.0,Bronze Plan,0.0
58038,28.0,C2B,Airlines,54.0,SINGAPORE,Online,385.0,F,216.0,Annual Silver Plan,1.0
61836,42.0,C2B,Airlines,5.0,SINGAPORE,Online,9.0,F,20.0,Bronze Plan,1.0
12247,28.0,C2B,Airlines,6.75,SINGAPORE,Online,7.0,F,27.0,Bronze Plan,0.0
48982,25.0,C2B,Airlines,54.0,SINGAPORE,Online,368.0,M,216.0,Annual Silver Plan,1.0
1212,34.0,C2B,Airlines,6.75,SINGAPORE,Online,16.0,F,27.0,Bronze Plan,0.0
50787,32.0,C2B,Airlines,99.9,SINGAPORE,Online,365.0,M,399.6,Annual Gold Plan,1.0
28092,23.0,C2B,Airlines,13.38,SINGAPORE,Online,32.0,M,53.5,Bronze Plan,1.0
33638,25.0,C2B,Airlines,25.13,SINGAPORE,Online,51.0,F,100.5,Silver Plan,1.0
45830,43.0,JZI,Airlines,9.1,HONG KONG,Online,21.0,F,26.0,Basic Plan,0.0
57297,28.0,RAB,Airlines,9.2,BRUNEI DARUSSALAM,Online,35.0,M,23.0,Value Plan,0.0
41625,28.0,C2B,Airlines,6.75,SINGAPORE,Online,9.0,F,27.0,Bronze Plan,0.0
27100,36.0,C2B,Airlines,63.21,SINGAPORE,Online,374.0,F,252.85,Annual Silver Plan,1.0
40374,50.0,JZI,Airlines,6.3,MALAYSIA,Online,1.0,M,18.0,Basic Plan,0.0
111,29.0,JZI,Airlines,7.7,INDONESIA,Online,5.0,F,22.0,Basic Plan,0.0
3403,118.0,JWT,Airlines,12.4,INDIA,Online,12.0,M,31.0,Value Plan,0.0
30160,32.0,C2B,Airlines,46.96,SINGAPORE,Online,365.0,M,187.85,Annual Silver Plan,1.0
54991,30.0,C2B,Airlines,54.0,SINGAPORE,Online,377.0,F,216.0,Annual Silver Plan,0.0
36243,38.0,TTW,Travel Agency,0.0,SINGAPORE,Offline,366.0,F,86.0,Spouse or Parents Comprehensive Plan,1.0
56264,82.0,CSR,Travel Agency,9.57,MALAYSIA,Offline,19.0,F,29.0,Comprehensive Plan,0.0
55922,69.0,C2B,Airlines,64.8,SINGAPORE,Online,368.0,F,259.2,Annual Silver Plan,1.0
50716,50.0,TST,Travel Agency,10.5,THAILAND,Offline,28.0,F,30.0,Travel Cruise Protect,0.0
8321,27.0,C2B,Airlines,5.06,SINGAPORE,Online,6.0,M,20.25,Bronze Plan,0.0
17272,33.0,JZI,Airlines,7.7,CHINA,Online,5.0,F,22.0,Basic Plan,0.0
28072,35.0,C2B,Airlines,4.5,SINGAPORE,Online,29.0,F,18.0,Bronze Plan,1.0
32696,26.0,C2B,Airlines,18.13,SINGAPORE,Online,40.0,M,72.5,Bronze Plan,1.0
7941,46.0,JZI,Airlines,64.05,CANADA,Online,141.0,F,183.0,Value Plan,0.0
19889,65.0,C2B,Airlines,63.21,SINGAPORE,Online,371.0,F,252.85,Annual Silver Plan,0.0
47961,24.0,JZI,Airlines,17.5,JAPAN,Online,79.0,M,50.0,Basic Plan,0.0
2900,30.0,C2B,Airlines,11.5,SINGAPORE,Online,29.0,F,46.0,Bronze Plan,0.0
56478,48.0,C2B,Airlines,8.38,SINGAPORE,Online,25.0,F,33.5,Bronze Plan,0.0
50175,28.0,LWC,Travel Agency,166.53,UNITED STATES,Online,364.0,F,256.2,Annual Travel Protect Gold,1.0
48460,26.0,C2B,Airlines,64.8,SINGAPORE,Online,365.0,F,259.2,Annual Silver Plan,1.0
52619,34.0,C2B,Airlines,12.13,SINGAPORE,Online,15.0,F,48.5,Silver Plan,1.0
44213,41.0,JZI,Airlines,9.1,HONG KONG,Online,43.0,M,26.0,Basic Plan,0.0
49592,62.0,C2B,Airlines,17.25,SINGAPORE,Online,37.0,F,69.0,Gold Plan,0.0
38117,47.0,C2B,Airlines,18.0,SINGAPORE,Online,21.0,F,72.0,Silver Plan,1.0
43870,31.0,C2B,Airlines,21.6,SINGAPORE,Online,42.0,F,86.4,Silver Plan,0.0
780,30.0,C2B,Airlines,63.21,SINGAPORE,Online,364.0,M,252.85,Annual Silver Plan,1.0
23311,24.0,JZI,Airlines,43.75,NORWAY,Online,71.0,M,125.0,Value Plan,0.0
33009,30.0,JZI,Airlines,9.1,JAPAN,Online,51.0,M,26.0,Basic Plan,0.0
412,22.0,C2B,Airlines,4.39,SINGAPORE,Online,4.0,F,17.55,Bronze Plan,0.0
43073,33.0,C2B,Airlines,54.0,SINGAPORE,Online,366.0,M,216.0,Annual Silver Plan,0.0
12691,71.0,CBH,Travel Agency,9.57,MALAYSIA,Offline,5.0,F,29.0,Comprehensive Plan,0.0
57007,24.0,C2B,Airlines,128.75,SINGAPORE,Online,172.0,M,515.0,Gold Plan,0.0
47410,41.0,C2B,Airlines,54.0,SINGAPORE,Online,364.0,F,216.0,Annual Silver Plan,0.0
51490,34.0,C2B,Airlines,5.63,SINGAPORE,Online,5.0,F,22.5,Silver Plan,1.0
32204,20.0,C2B,Airlines,10.5,SINGAPORE,Online,17.0,F,42.0,Silver Plan,1.0
1925,48.0,KML,Travel Agency,14.44,INDONESIA,Online,38.0,F,38.0,Premier Plan,0.0
59848,31.0,C2B,Airlines,22.0,SINGAPORE,Online,23.0,F,88.0,Gold Plan,0.0
39668,28.0,C2B,Airlines,8.63,SINGAPORE,Online,36.0,F,34.5,Bronze Plan,1.0
52393,32.0,C2B,Airlines,21.6,SINGAPORE,Online,66.0,F,86.4,Silver Plan,1.0
54338,31.0,C2B,Airlines,15.0,SINGAPORE,Online,16.0,M,60.0,Bronze Plan,0.0
11408,35.0,JZI,Airlines,7.7,THAILAND,Online,16.0,M,22.0,Basic Plan,0.0
37759,23.0,C2B,Airlines,18.0,SINGAPORE,Online,20.0,M,72.0,Silver Plan,1.0
31481,54.0,JZI,Airlines,7.7,THAILAND,Online,58.0,M,22.0,Basic Plan,0.0
19178,60.0,JZI,Airlines,6.3,INDONESIA,Online,5.0,M,18.0,Basic Plan,0.0
57158,36.0,C2B,Airlines,12.5,SINGAPORE,Online,28.0,M,50.0,Bronze Plan,1.0
56508,52.0,C2B,Airlines,54.0,SINGAPORE,Online,367.0,F,216.0,Annual Silver Plan,1.0
