person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status
23.0,57326.0,2,24000.0,11.58,0.42,4.0,603,Approved
24.0,58262.0,1,24000.0,16.29,0.41,2.0,522,Approved
26.0,58620.0,4,24000.0,11.01,0.41,3.0,664,Approved
21.0,55113.0,0,24000.0,16.29,0.44,2.0,645,Approved
25.0,63361.0,2,24000.0,10.74,0.38,2.0,592,Approved
22.0,22107.0,4,2250.0,15.27,0.1,3.0,636,Rejected
24.0,57356.0,3,24000.0,17.8,0.42,2.0,672,Approved
22.0,21790.0,0,1000.0,11.36,0.05,2.0,686,Rejected
22.0,59680.0,0,24000.0,17.56,0.4,4.0,590,Approved
26.0,72720.0,2,24000.0,7.9,0.33,4.0,636,Approved
25.0,73024.0,5,24000.0,10.99,0.33,4.0,580,Approved
22.0,73110.0,0,24000.0,7.29,0.33,3.0,674,Approved
21.0,72902.0,0,24000.0,10.75,0.33,2.0,601,Approved
26.0,75416.0,4,24000.0,7.9,0.32,3.0,620,Approved
22.0,75959.0,0,24000.0,14.84,0.32,2.0,642,Approved
26.0,79222.0,7,24000.0,11.01,0.3,2.0,616,Approved
,21824.0,0,4975.0,11.01,0.23,3.0,588,Approved
23.0,71875.0,1,24000.0,19.69,0.33,2.0,585,Approved
23.0,80313.0,1,24000.0,11.01,0.3,4.0,632,Approved
24.0,72647.0,5,24000.0,14.96,0.33,4.0,556,Approved
25.0,80492.0,4,24000.0,6.99,0.3,3.0,602,Approved
22.0,75646.0,0,24000.0,16.45,0.32,4.0,639,Approved
24.0,85223.0,3,24000.0,10.99,0.28,4.0,603,Approved
23.0,89735.0,2,24000.0,10.99,0.27,2.0,689,Approved
22.0,22364.0,4,3000.0,7.9,0.13,4.0,672,Approved
22.0,90780.0,2,24000.0,12.69,0.26,4.0,499,Approved
24.0,90889.0,1,24000.0,10.37,0.26,3.0,643,Approved
24.0,90911.0,2,24000.0,11.01,0.26,3.0,589,Approved
26.0,83953.0,2,24000.0,15.83,0.29,3.0,646,Approved
23.0,94644.0,1,24000.0,13.92,0.25,3.0,613,Approved
22.0,22616.0,0,2000.0,11.49,0.09,3.0,567,Rejected
24.0,96989.0,4,24000.0,10.25,0.25,2.0,603,Rejected
22.0,22867.0,3,3500.0,7.49,0.15,4.0,647,Approved
23.0,22583.0,1,4000.0,5.99,0.18,2.0,645,Approved
23.0,90900.0,0,24000.0,12.92,0.26,2.0,672,Approved
26.0,107641.0,6,24000.0,11.58,0.22,3.0,648,Rejected
25.0,114870.0,4,24000.0,8.9,0.21,2.0,653,Rejected
22.0,100479.0,0,24000.0,19.69,0.24,3.0,590,Approved
25.0,114958.0,2,24000.0,6.54,0.21,4.0,704,Rejected
21.0,22882.0,0,4900.0,14.54,0.21,4.0,674,Approved
21.0,22392.0,0,5000.0,11.11,0.22,2.0,594,Approved
26.0,120498.0,5,24000.0,12.73,0.2,4.0,626,Rejected
24.0,132873.0,2,24000.0,15.62,0.18,4.0,701,Rejected
,22635.0,3,6250.0,6.54,0.28,4.0,602,Approved
22.0,118299.0,0,24000.0,11.01,0.2,2.0,503,Approved
26.0,125665.0,5,24000.0,20.0,0.19,4.0,657,Approved
22.0,144904.0,0,24000.0,9.91,0.17,4.0,638,Rejected
24.0,144882.0,2,24000.0,12.69,0.17,4.0,646,Rejected
26.0,130649.0,4,24000.0,20.0,0.18,3.0,678,Approved
24.0,149622.0,4,24000.0,16.49,0.16,4.0,684,Rejected
23.0,22957.0,1,2500.0,15.95,0.11,2.0,594,Approved
24.0,157225.0,1,24000.0,11.49,0.15,3.0,538,Rejected
25.0,163004.0,3,24000.0,10.99,0.15,2.0,662,Rejected
24.0,163035.0,2,24000.0,13.79,0.15,2.0,636,Rejected
23.0,138731.0,0,24000.0,20.0,0.17,3.0,613,Approved
23.0,180804.0,1,24000.0,7.49,0.13,4.0,573,Rejected
23.0,166378.0,0,24000.0,16.0,0.14,2.0,714,Approved
24.0,22684.0,0,13000.0,7.88,0.57,3.0,640,Approved
21.0,22366.0,0,6250.0,10.62,0.28,4.0,637,Approved
26.0,187161.0,7,24000.0,10.99,0.13,4.0,633,Rejected
26.0,178439.0,0,24000.0,18.3,0.13,2.0,615,Approved
26.0,204962.0,2,24000.0,11.01,0.12,2.0,552,Rejected
21.0,22673.0,0,2500.0,11.36,0.11,3.0,670,Rejected
24.0,53633.0,4,23975.0,11.01,0.45,2.0,678,Approved
23.0,144983.0,2,23750.0,13.47,0.16,2.0,676,Rejected
24.0,67032.0,2,23600.0,11.89,0.35,3.0,624,Approved
24.0,22664.0,0,10000.0,12.18,0.44,2.0,649,Approved
25.0,123299.0,0,23600.0,13.49,0.19,4.0,555,Rejected
23.0,91275.0,0,23575.0,14.5,0.26,4.0,613,Approved
22.0,22564.0,1,4000.0,11.01,0.18,2.0,684,Approved
22.0,22786.0,0,5400.0,15.31,0.24,2.0,647,Approved
25.0,22450.0,4,4000.0,11.01,0.18,3.0,580,Approved
21.0,22666.0,0,3375.0,11.01,0.15,2.0,630,Approved
22.0,81701.0,1,23400.0,7.49,0.29,2.0,589,Approved
22.0,52984.0,0,23000.0,11.01,0.43,3.0,621,Approved
25.0,68579.0,1,23000.0,11.01,0.34,2.0,665,Approved
23.0,73014.0,0,23000.0,12.18,0.32,4.0,668,Approved
24.0,22608.0,2,1200.0,11.34,0.05,4.0,615,Rejected
25.0,76932.0,2,23000.0,9.91,0.3,3.0,604,Approved
24.0,78955.0,1,23000.0,11.99,0.29,4.0,620,Approved
23.0,82567.0,0,23000.0,9.62,0.28,2.0,558,Approved
22.0,22466.0,0,3000.0,9.96,0.13,3.0,603,Approved
25.0,97251.0,2,23000.0,11.01,0.24,2.0,683,Rejected
24.0,106607.0,1,23000.0,14.54,0.22,2.0,641,Approved
22.0,71385.0,0,22750.0,11.36,0.32,4.0,521,Approved
23.0,84865.0,3,22500.0,14.27,0.27,2.0,655,Approved
24.0,22789.0,1,3000.0,11.99,0.13,3.0,663,Approved
26.0,84801.0,4,22500.0,18.99,0.27,2.0,605,Approved
24.0,88421.0,4,22400.0,16.7,0.25,4.0,708,Approved
24.0,23071.0,3,5000.0,9.32,0.22,3.0,571,Approved
23.0,43042.0,1,22250.0,12.69,0.52,3.0,678,Approved
25.0,53119.0,1,22000.0,13.11,0.41,2.0,597,Approved
25.0,63311.0,1,22000.0,10.74,0.35,2.0,689,Approved
21.0,23597.0,0,4200.0,14.11,0.18,4.0,675,Approved
22.0,69308.0,1,22000.0,9.63,0.32,3.0,591,Approved
25.0,70598.0,5,22000.0,14.65,0.31,2.0,616,Approved
23.0,73044.0,0,22000.0,10.25,0.3,4.0,640,Approved
24.0,73043.0,0,22000.0,14.26,0.3,2.0,593,Approved
25.0,23627.0,4,3000.0,9.91,0.13,2.0,649,Approved
26.0,68198.0,4,22000.0,17.19,0.32,3.0,645,Approved
22.0,85089.0,0,22000.0,11.36,0.26,4.0,537,Approved
22.0,80358.0,0,22000.0,11.01,0.27,2.0,635,Approved
23.0,90025.0,0,22000.0,10.59,0.24,3.0,640,Rejected
24.0,93232.0,2,22000.0,9.25,0.24,2.0,625,Rejected
22.0,23497.0,0,3625.0,8.49,0.15,3.0,557,Approved
26.0,93314.0,8,22000.0,6.54,0.24,3.0,643,Rejected
21.0,23543.0,0,6000.0,8.49,0.25,3.0,631,Approved
24.0,97038.0,0,22000.0,11.01,0.23,4.0,653,Rejected
26.0,100246.0,1,22000.0,12.69,0.22,2.0,623,Rejected
24.0,23667.0,3,7400.0,13.85,0.31,2.0,662,Approved
25.0,23719.0,2,4000.0,7.4,0.17,3.0,667,Approved
23.0,101575.0,1,22000.0,11.71,0.22,4.0,586,Rejected
,94168.0,3,22000.0,11.48,0.23,3.0,719,Approved
25.0,99394.0,1,22000.0,17.51,0.22,2.0,646,Approved
21.0,23504.0,0,3500.0,14.61,0.15,3.0,646,Approved
23.0,120500.0,3,22000.0,7.88,0.18,4.0,646,Rejected
23.0,133195.0,1,22000.0,11.01,0.17,3.0,643,Rejected
22.0,24148.0,1,4950.0,11.71,0.2,2.0,594,Approved
25.0,69353.0,1,21700.0,11.99,0.31,2.0,664,Approved
24.0,65946.0,0,21600.0,13.49,0.33,2.0,605,Approved
,68677.0,0,21600.0,20.0,0.31,4.0,646,Approved
26.0,76687.0,3,21600.0,14.35,0.28,3.0,655,Approved
22.0,99087.0,0,21600.0,13.61,0.22,3.0,597,Rejected
22.0,94523.0,0,21600.0,11.26,0.23,3.0,679,Approved
22.0,24092.0,0,2400.0,10.59,0.1,3.0,654,Rejected
24.0,135365.0,1,21600.0,7.9,0.16,2.0,556,Rejected
24.0,24420.0,2,7000.0,5.99,0.29,4.0,694,Approved
25.0,23948.0,3,3000.0,11.99,0.13,4.0,587,Approved
24.0,71718.0,2,21500.0,16.89,0.3,3.0,620,Approved
24.0,84999.0,0,21500.0,9.99,0.25,3.0,701,Approved
24.0,140396.0,4,21500.0,15.33,0.15,3.0,572,Rejected
25.0,73404.0,4,21450.0,7.29,0.29,4.0,671,Approved
22.0,38473.0,0,21250.0,12.42,0.55,3.0,599,Approved
25.0,57546.0,3,21250.0,10.99,0.37,2.0,610,Approved
25.0,62422.0,4,21250.0,6.91,0.34,2.0,588,Approved
22.0,23993.0,1,5000.0,14.17,0.21,2.0,691,Approved
22.0,64732.0,0,21250.0,10.25,0.33,3.0,645,Approved
26.0,23955.0,2,9250.0,11.01,0.39,2.0,618,Approved
24.0,68154.0,2,21250.0,15.95,0.31,3.0,672,Approved
24.0,79138.0,2,21250.0,15.95,0.27,4.0,650,Approved
21.0,42536.0,0,21000.0,12.53,0.49,4.0,687,Approved
22.0,23888.0,0,1400.0,14.91,0.06,4.0,535,Approved
23.0,24013.0,0,3000.0,11.01,0.12,4.0,604,Approved
26.0,48929.0,6,21000.0,6.54,0.43,4.0,601,Approved
25.0,24121.0,1,1000.0,11.01,0.04,3.0,612,Rejected
26.0,51379.0,5,21000.0,17.26,0.41,4.0,666,Approved
23.0,76364.0,0,21000.0,11.36,0.27,2.0,645,Approved
,24297.0,3,4000.0,7.51,0.16,4.0,678,Approved
22.0,71599.0,0,21000.0,10.71,0.29,3.0,644,Approved
22.0,85496.0,1,21000.0,13.98,0.25,4.0,614,Rejected
26.0,79163.0,3,21000.0,14.09,0.27,3.0,627,Approved
22.0,90944.0,0,21000.0,10.0,0.23,3.0,523,Rejected
22.0,23973.0,0,5000.0,15.33,0.21,3.0,571,Approved
25.0,75181.0,4,21000.0,16.32,0.28,4.0,546,Approved
24.0,95767.0,2,21000.0,7.9,0.22,2.0,640,Rejected
23.0,96788.0,1,21000.0,11.99,0.22,3.0,648,Rejected
24.0,101708.0,2,21000.0,10.75,0.21,4.0,593,Rejected
26.0,103023.0,4,21000.0,13.92,0.2,3.0,658,Rejected
22.0,113027.0,2,21000.0,9.91,0.19,3.0,701,Rejected
26.0,98366.0,4,21000.0,16.95,0.21,3.0,702,Approved
26.0,117668.0,0,21000.0,7.9,0.18,3.0,711,Rejected
26.0,117297.0,4,21000.0,11.01,0.18,3.0,570,Rejected
25.0,120885.0,4,21000.0,16.49,0.17,3.0,637,Approved
26.0,24183.0,5,7500.0,11.97,0.31,2.0,621,Approved
21.0,23664.0,1,6250.0,6.17,0.26,3.0,637,Approved
26.0,150692.0,7,21000.0,8.9,0.14,2.0,534,Rejected
25.0,151100.0,2,21000.0,12.99,0.14,3.0,577,Rejected
23.0,99197.0,1,20900.0,12.69,0.21,2.0,638,Rejected
21.0,24468.0,0,15000.0,9.64,0.61,2.0,548,Approved
26.0,61015.0,2,20500.0,7.49,0.34,3.0,676,Approved
23.0,84845.0,0,20500.0,13.16,0.24,3.0,641,Rejected
22.0,24872.0,0,2100.0,8.38,0.08,4.0,630,Rejected
123.0,97140.0,101,20400.0,10.25,0.21,3.0,805,Rejected
23.0,65613.0,0,20375.0,7.49,0.31,2.0,518,Approved
26.0,32325.0,4,20050.0,9.76,0.62,2.0,652,Approved
24.0,40881.0,0,20000.0,10.99,0.49,3.0,600,Approved
,24766.0,0,5000.0,11.71,0.2,4.0,649,Rejected
22.0,24995.0,0,9250.0,10.65,0.37,4.0,576,Rejected
24.0,43287.0,0,20000.0,12.53,0.46,4.0,600,Approved
25.0,46375.0,2,20000.0,14.59,0.43,4.0,654,Approved
23.0,39416.0,0,20000.0,12.61,0.51,4.0,593,Approved
25.0,46636.0,2,20000.0,13.11,0.43,2.0,614,Approved
23.0,25168.0,0,6400.0,10.65,0.25,4.0,638,Rejected
25.0,47473.0,3,20000.0,11.22,0.42,4.0,633,Approved
23.0,40632.0,0,20000.0,16.0,0.49,2.0,649,Approved
25.0,41468.0,2,20000.0,8.88,0.48,4.0,591,Approved
24.0,48897.0,2,20000.0,12.53,0.41,3.0,656,Approved
21.0,44226.0,0,20000.0,11.01,0.45,2.0,637,Approved
26.0,25012.0,3,4800.0,5.99,0.19,3.0,682,Rejected
25.0,51210.0,4,20000.0,13.47,0.39,4.0,645,Approved
22.0,51305.0,1,20000.0,6.99,0.39,4.0,602,Approved
25.0,25295.0,3,5650.0,15.99,0.22,2.0,637,Rejected
23.0,24930.0,0,3625.0,11.01,0.15,3.0,662,Rejected
22.0,45716.0,0,20000.0,16.69,0.44,3.0,447,Approved
25.0,46683.0,3,20000.0,11.11,0.43,4.0,636,Approved
22.0,54870.0,0,20000.0,7.9,0.36,4.0,631,Approved
23.0,55291.0,3,20000.0,10.25,0.36,2.0,632,Approved
24.0,54919.0,4,20000.0,11.01,0.36,2.0,670,Approved
23.0,25141.0,0,1200.0,7.49,0.05,3.0,700,Rejected
22.0,54899.0,0,20000.0,13.92,0.36,3.0,650,Approved
24.0,47903.0,0,20000.0,14.74,0.42,2.0,665,Approved
24.0,56744.0,0,20000.0,10.62,0.35,2.0,582,Approved
22.0,58440.0,0,20000.0,10.65,0.34,3.0,656,Approved
22.0,51628.0,0,20000.0,12.99,0.39,3.0,635,Approved
22.0,58859.0,1,20000.0,11.36,0.34,4.0,672,Approved
22.0,24521.0,0,7500.0,5.79,0.31,4.0,612,Rejected
23.0,60235.0,4,20000.0,6.54,0.33,4.0,615,Approved
25.0,25654.0,6,4000.0,5.79,0.16,2.0,725,Rejected
25.0,61114.0,1,20000.0,7.49,0.33,3.0,639,Approved
25.0,60990.0,1,20000.0,13.43,0.33,2.0,691,Approved
,61072.0,0,20000.0,13.22,0.33,2.0,681,Approved
22.0,25229.0,1,5000.0,14.72,0.2,3.0,604,Rejected
22.0,53980.0,0,20000.0,15.68,0.37,4.0,688,Approved
24.0,61918.0,2,20000.0,11.01,0.32,3.0,672,Approved
25.0,62299.0,3,20000.0,11.48,0.32,3.0,680,Approved
24.0,62192.0,3,20000.0,10.38,0.32,3.0,640,Approved
22.0,62045.0,0,20000.0,12.53,0.32,3.0,629,Approved
22.0,62350.0,1,20000.0,13.47,0.32,2.0,677,Approved
24.0,62508.0,0,20000.0,12.21,0.32,4.0,571,Approved
25.0,63607.0,2,20000.0,10.99,0.31,3.0,647,Approved
25.0,63921.0,3,20000.0,11.36,0.31,4.0,568,Approved
22.0,56273.0,0,20000.0,16.0,0.36,4.0,700,Approved
26.0,24569.0,4,1500.0,7.74,0.06,3.0,570,Rejected
24.0,63481.0,3,20000.0,15.65,0.32,2.0,633,Approved
25.0,56451.0,0,20000.0,11.78,0.35,2.0,646,Approved
24.0,63897.0,0,20000.0,11.01,0.31,3.0,614,Approved
22.0,57193.0,0,20000.0,16.77,0.35,3.0,532,Approved
,65874.0,0,20000.0,9.91,0.3,4.0,617,Approved
,58705.0,3,20000.0,15.65,0.34,4.0,603,Approved
23.0,58236.0,2,20000.0,14.96,0.34,3.0,588,Approved
23.0,65738.0,0,20000.0,11.83,0.3,4.0,668,Approved
24.0,59765.0,2,20000.0,11.66,0.33,4.0,643,Approved
26.0,67019.0,2,20000.0,12.18,0.3,4.0,639,Approved
24.0,67265.0,2,20000.0,6.91,0.3,2.0,525,Approved
25.0,66906.0,3,20000.0,6.91,0.3,3.0,666,Approved
26.0,59603.0,7,20000.0,19.79,0.34,3.0,642,Approved
25.0,67174.0,2,20000.0,9.88,0.3,4.0,646,Approved
22.0,24993.0,1,16600.0,9.76,0.66,3.0,634,Rejected
23.0,66844.0,0,20000.0,12.53,0.3,2.0,655,Approved
25.0,67482.0,6,20000.0,11.01,0.3,4.0,682,Approved
23.0,24853.0,0,7125.0,6.99,0.29,2.0,631,Rejected
23.0,69387.0,2,20000.0,16.89,0.29,2.0,600,Approved
22.0,62379.0,0,20000.0,17.49,0.32,4.0,641,Approved
23.0,24853.0,0,2500.0,16.82,0.1,2.0,524,Rejected
26.0,24751.0,2,3600.0,11.01,0.15,2.0,669,Rejected
22.0,70529.0,1,20000.0,13.11,0.28,2.0,593,Approved
23.0,71255.0,2,20000.0,7.66,0.28,3.0,654,Approved
26.0,71761.0,3,20000.0,6.17,0.28,3.0,665,Approved
26.0,64550.0,8,20000.0,16.35,0.31,4.0,649,Approved
23.0,72969.0,1,20000.0,7.9,0.27,2.0,579,Approved
24.0,66060.0,4,20000.0,16.49,0.3,2.0,671,Approved
21.0,25666.0,0,3550.0,11.01,0.14,4.0,693,Rejected
26.0,25229.0,3,7000.0,8.0,0.28,2.0,626,Rejected
24.0,72762.0,6,20000.0,10.99,0.27,2.0,677,Approved
24.0,25451.0,3,7750.0,6.91,0.3,3.0,594,Rejected
25.0,65742.0,1,20000.0,8.88,0.3,3.0,592,Approved
24.0,73352.0,1,20000.0,11.01,0.27,4.0,583,Approved
23.0,65733.0,0,20000.0,14.84,0.3,3.0,592,Approved
23.0,65802.0,3,20000.0,11.12,0.3,2.0,628,Approved
22.0,72562.0,1,20000.0,7.88,0.28,3.0,567,Approved
25.0,73028.0,1,20000.0,11.01,0.27,2.0,654,Approved
22.0,25537.0,0,6000.0,15.99,0.23,4.0,623,Rejected
24.0,25526.0,1,5500.0,10.99,0.22,4.0,661,Rejected
25.0,73266.0,1,20000.0,11.01,0.27,3.0,658,Approved
25.0,65555.0,1,20000.0,15.65,0.31,3.0,667,Approved
24.0,65678.0,4,20000.0,17.04,0.3,3.0,602,Approved
23.0,73286.0,3,20000.0,12.21,0.27,2.0,687,Approved
21.0,25416.0,1,1275.0,15.23,0.05,3.0,626,Rejected
25.0,65967.0,6,20000.0,14.11,0.3,4.0,662,Approved
24.0,73202.0,1,20000.0,11.14,0.27,2.0,536,Approved
21.0,25710.0,0,2400.0,11.49,0.09,4.0,623,Rejected
24.0,73058.0,3,20000.0,13.87,0.27,4.0,647,Approved
26.0,72650.0,3,20000.0,10.08,0.28,4.0,606,Approved
23.0,66301.0,2,20000.0,16.7,0.3,4.0,645,Approved
24.0,66951.0,2,20000.0,18.64,0.3,2.0,632,Approved
24.0,73899.0,0,20000.0,12.18,0.27,4.0,634,Approved
22.0,25644.0,2,3800.0,11.01,0.15,3.0,645,Rejected
25.0,75578.0,2,20000.0,6.54,0.26,3.0,574,Approved
24.0,68349.0,3,20000.0,14.61,0.29,4.0,576,Approved
21.0,68120.0,0,20000.0,17.39,0.29,3.0,664,Approved
24.0,75484.0,2,20000.0,11.12,0.26,2.0,562,Approved
25.0,75802.0,2,20000.0,11.48,0.26,2.0,637,Approved
25.0,76733.0,2,20000.0,12.42,0.26,3.0,656,Approved
26.0,70484.0,4,20000.0,10.25,0.28,2.0,590,Approved
23.0,78886.0,1,20000.0,10.65,0.25,3.0,653,Approved
24.0,25992.0,3,5000.0,16.29,0.19,3.0,612,Rejected
23.0,79348.0,0,20000.0,10.37,0.25,2.0,703,Approved
23.0,78597.0,1,20000.0,11.49,0.25,3.0,596,Approved
24.0,26216.0,0,10000.0,10.59,0.38,4.0,586,Rejected
25.0,26133.0,4,5375.0,13.49,0.21,2.0,650,Rejected
26.0,71856.0,6,20000.0,11.01,0.28,4.0,610,Approved
23.0,72259.0,2,20000.0,12.29,0.28,4.0,650,Approved
21.0,25869.0,0,3500.0,17.27,0.14,2.0,579,Approved
26.0,79098.0,2,20000.0,11.99,0.25,2.0,534,Approved
25.0,71754.0,4,20000.0,14.84,0.28,2.0,540,Approved
23.0,71688.0,0,20000.0,10.83,0.28,2.0,584,Approved
23.0,79539.0,5,20000.0,13.22,0.25,2.0,584,Approved
22.0,81282.0,1,20000.0,12.18,0.25,2.0,639,Rejected
23.0,81580.0,1,20000.0,11.11,0.25,2.0,607,Rejected
24.0,81639.0,4,20000.0,13.48,0.24,2.0,681,Rejected
26.0,82432.0,6,20000.0,10.75,0.24,4.0,710,Rejected
25.0,82737.0,4,20000.0,12.53,0.24,4.0,634,Rejected
24.0,75890.0,2,20000.0,14.84,0.26,4.0,595,Approved
23.0,84428.0,1,20000.0,17.74,0.24,2.0,707,Rejected
25.0,85061.0,1,20000.0,9.99,0.24,2.0,627,Rejected
22.0,84791.0,0,20000.0,6.91,0.24,4.0,592,Rejected
25.0,77982.0,6,20000.0,11.01,0.26,4.0,699,Approved
25.0,86325.0,2,20000.0,14.09,0.23,2.0,566,Rejected
22.0,26244.0,0,3000.0,11.49,0.11,3.0,667,Rejected
23.0,86183.0,1,20000.0,14.09,0.23,3.0,638,Rejected
23.0,67625.0,0,20000.0,15.2,0.3,4.0,620,Approved
24.0,87261.0,1,20000.0,11.83,0.23,2.0,667,Rejected
24.0,25826.0,4,6000.0,12.21,0.23,2.0,655,Rejected
23.0,80180.0,0,20000.0,14.11,0.25,3.0,666,Approved
22.0,80179.0,0,20000.0,14.42,0.25,2.0,655,Approved
24.0,87458.0,3,20000.0,14.74,0.23,3.0,604,Rejected
24.0,89922.0,0,20000.0,12.69,0.22,3.0,672,Rejected
,26137.0,0,1625.0,16.89,0.06,3.0,596,Approved
25.0,91179.0,0,20000.0,11.01,0.22,4.0,658,Rejected
,26112.0,0,4500.0,11.01,0.17,2.0,608,Approved
25.0,26559.0,2,8500.0,9.63,0.32,4.0,686,Rejected
24.0,91001.0,0,20000.0,8.88,0.22,3.0,687,Rejected
26.0,90978.0,3,20000.0,6.91,0.22,4.0,652,Rejected
26.0,90805.0,4,20000.0,11.01,0.22,3.0,603,Rejected
25.0,91130.0,0,20000.0,10.38,0.22,3.0,622,Rejected
22.0,83759.0,1,20000.0,10.99,0.24,4.0,660,Approved
22.0,91033.0,1,20000.0,11.01,0.22,2.0,572,Rejected
21.0,26887.0,0,7575.0,11.01,0.28,3.0,641,Rejected
26.0,26792.0,4,5200.0,12.42,0.19,3.0,674,Rejected
24.0,83573.0,1,20000.0,14.82,0.24,4.0,693,Approved
23.0,91541.0,4,20000.0,16.32,0.22,3.0,628,Rejected
23.0,72279.0,2,20000.0,16.0,0.28,3.0,688,Approved
23.0,92304.0,0,20000.0,10.37,0.22,3.0,635,Rejected
26.0,85207.0,2,20000.0,13.16,0.23,3.0,662,Approved
24.0,85232.0,5,20000.0,14.88,0.23,4.0,652,Approved
22.0,93127.0,2,20000.0,13.98,0.21,4.0,619,Rejected
26.0,86320.0,2,20000.0,13.36,0.23,2.0,655,Approved
21.0,26946.0,0,7125.0,6.99,0.26,3.0,653,Rejected
22.0,26711.0,0,4025.0,5.42,0.15,4.0,565,Rejected
24.0,26769.0,2,8000.0,5.42,0.3,2.0,613,Rejected
26.0,94812.0,4,20000.0,13.85,0.21,4.0,663,Rejected
,27119.0,0,4000.0,12.99,0.15,2.0,540,Rejected
26.0,27046.0,5,4200.0,9.99,0.16,3.0,598,Rejected
22.0,26902.0,4,1400.0,11.01,0.05,2.0,653,Rejected
123.0,94723.0,100,20000.0,11.01,0.21,4.0,714,Rejected
23.0,74473.0,0,20000.0,11.14,0.27,2.0,460,Approved
21.0,27072.0,0,3800.0,5.99,0.14,2.0,643,Rejected
24.0,87447.0,6,20000.0,11.01,0.23,4.0,632,Approved
23.0,94310.0,0,20000.0,11.58,0.21,3.0,578,Rejected
23.0,95354.0,2,20000.0,13.85,0.21,4.0,642,Rejected
23.0,96236.0,0,20000.0,16.89,0.21,4.0,688,Rejected
23.0,96969.0,2,20000.0,7.9,0.21,4.0,696,Rejected
23.0,27201.0,0,6000.0,12.68,0.22,4.0,527,Rejected
22.0,76808.0,0,20000.0,14.91,0.26,4.0,611,Approved
24.0,97157.0,0,20000.0,13.06,0.21,4.0,545,Rejected
25.0,96773.0,3,20000.0,8.88,0.21,4.0,644,Rejected
23.0,26954.0,0,2000.0,6.17,0.07,4.0,511,Rejected
22.0,96673.0,1,20000.0,13.98,0.21,4.0,616,Rejected
22.0,26872.0,3,8500.0,6.54,0.32,4.0,656,Rejected
26.0,76420.0,2,20000.0,13.85,0.26,3.0,656,Approved
26.0,27097.0,2,1000.0,10.36,0.04,3.0,581,Rejected
25.0,89914.0,7,20000.0,15.95,0.22,4.0,477,Approved
25.0,96778.0,2,20000.0,14.26,0.21,4.0,664,Rejected
23.0,97783.0,0,20000.0,11.71,0.2,2.0,563,Rejected
22.0,98255.0,0,20000.0,13.49,0.2,4.0,623,Rejected
24.0,26747.0,1,2000.0,14.84,0.07,2.0,704,Approved
22.0,99459.0,0,20000.0,11.01,0.2,2.0,691,Rejected
23.0,92036.0,2,20000.0,15.05,0.22,4.0,648,Approved
22.0,93070.0,0,20000.0,13.79,0.21,4.0,662,Approved
24.0,101201.0,6,20000.0,13.48,0.2,3.0,569,Rejected
26.0,26764.0,4,3000.0,6.76,0.11,2.0,642,Rejected
23.0,102232.0,1,20000.0,11.11,0.2,4.0,663,Rejected
25.0,101849.0,3,20000.0,13.92,0.2,2.0,627,Rejected
23.0,26678.0,1,4400.0,12.53,0.16,2.0,610,Rejected
21.0,27041.0,0,10000.0,11.14,0.37,2.0,534,Rejected
24.0,95807.0,5,20000.0,14.11,0.21,2.0,678,Approved
,103275.0,0,20000.0,7.49,0.19,2.0,597,Rejected
25.0,103166.0,3,20000.0,10.25,0.19,3.0,653,Rejected
26.0,88672.0,2,20000.0,12.53,0.23,2.0,571,Approved
21.0,27289.0,0,1500.0,11.86,0.05,3.0,659,Rejected
23.0,27174.0,0,9000.0,7.88,0.33,3.0,619,Rejected
25.0,102975.0,0,20000.0,11.01,0.19,2.0,663,Rejected
24.0,27558.0,0,4000.0,11.01,0.15,2.0,621,Rejected
22.0,105649.0,1,20000.0,13.85,0.19,4.0,575,Rejected
23.0,27887.0,0,6000.0,13.23,0.22,4.0,477,Rejected
22.0,109017.0,1,20000.0,11.01,0.18,4.0,639,Rejected
23.0,94566.0,1,20000.0,18.25,0.21,2.0,611,Approved
24.0,109178.0,1,20000.0,6.54,0.18,3.0,630,Rejected
23.0,108836.0,0,20000.0,11.49,0.18,4.0,560,Rejected
26.0,109089.0,5,20000.0,11.49,0.18,3.0,537,Rejected
22.0,27472.0,1,7000.0,11.71,0.25,2.0,694,Rejected
23.0,109061.0,0,20000.0,13.57,0.18,4.0,657,Rejected
25.0,110319.0,1,20000.0,14.35,0.18,3.0,572,Rejected
26.0,27309.0,1,3825.0,10.65,0.14,4.0,618,Rejected
22.0,111365.0,1,20000.0,15.65,0.18,2.0,649,Rejected
22.0,27358.0,0,6500.0,11.01,0.24,4.0,496,Rejected
25.0,27570.0,0,5875.0,6.62,0.21,2.0,680,Approved
25.0,111834.0,1,20000.0,9.25,0.18,2.0,606,Rejected
22.0,27122.0,2,2400.0,11.71,0.09,3.0,612,Rejected
24.0,27730.0,0,8000.0,5.42,0.29,4.0,477,Rejected
26.0,113057.0,0,20000.0,9.45,0.18,4.0,606,Rejected
23.0,27666.0,0,1550.0,7.49,0.06,2.0,658,Approved
22.0,114267.0,0,20000.0,11.01,0.18,2.0,602,Rejected
23.0,100420.0,4,20000.0,11.01,0.2,2.0,571,Approved
23.0,115130.0,4,20000.0,10.99,0.17,2.0,701,Rejected
24.0,114976.0,3,20000.0,11.01,0.17,3.0,665,Rejected
