ID,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
W1179,41.0,20,6.5,3.0,partly cloudy,1024.98,10,Spring,10.0,inland,Sunny
W9461,6.0,74,1.5,69.0,cloudy,1164.08,14,Spring,7.5,mountain,Sunny
W7962,-13.0,51,12.5,36.0,cloudy,966.19,2,Autumn,19.0,coastal,Rainy
W11009,3.0,92,11.0,60.0,overcast,981.37,1,Winter,4.5,mountain,Snowy
W1605,2.0,88,3.5,65.0,overcast,980.94,1,Winter,1.0,inland,Snowy
W9367,26.0,65,5.5,11.0,partly cloudy,1028.22,5,Summer,6.0,inland,Sunny
W5143,30.0,76,11.5,78.0,overcast,999.46,2,Summer,5.0,coastal,Rainy
W3760,28.0,83,5.5,96.0,overcast,999.93,3,Summer,2.0,coastal,Rainy
W5347,22.0,63,3.5,13.0,clear,1024.74,5,Winter,7.0,coastal,Sunny
W13165,-3.0,90,2.0,90.0,overcast,983.55,1,Winter,2.0,inland,Snowy
W5892,29.0,81,10.0,79.0,overcast,1004.68,2,Autumn,3.5,inland,Rainy
W4584,25.0,73,1.0,40.0,overcast,1019.6,2,Spring,5.5,mountain,Cloudy
W1025,53.0,108,7.5,73.0,clear,1023.18,13,Winter,6.5,mountain,Sunny
W10604,26.0,82,20.0,89.0,overcast,992.0,2,Winter,1.5,coastal,Rainy
W13156,24.0,70,18.5,84.0,partly cloudy,1003.58,3,Summer,4.0,coastal,Rainy
W4115,21.0,83,15.5,82.0,overcast,1017.86,0,Summer,2.0,inland,Rainy
W12689,18.0,98,17.5,95.0,partly cloudy,1016.79,1,Spring,4.5,mountain,Rainy
W9267,-5.0,72,10.5,79.0,overcast,989.11,6,Winter,1.5,mountain,Snowy
W285,18.0,87,18.0,58.0,overcast,1001.57,1,Summer,1.5,inland,Rainy
W5776,31.0,56,7.5,35.0,overcast,1000.05,2,Summer,8.0,coastal,Cloudy
W6575,-3.0,74,10.5,105.0,partly cloudy,998.87,2,Winter,2.5,inland,Snowy
W11721,19.0,80,15.5,72.0,overcast,1000.27,0,Spring,2.5,inland,Rainy
W5980,12.0,50,12.0,33.0,overcast,1017.74,2,Summer,7.0,mountain,Cloudy
W60,16.0,84,18.5,54.0,overcast,996.12,0,Spring,3.0,coastal,Rainy
W5508,0.0,92,5.0,95.0,overcast,992.78,13,Winter,1.5,inland,Snowy
W596,4.0,75,10.5,69.0,cloudy,926.46,12,Spring,1.5,mountain,Rainy
W5631,34.0,53,7.0,22.0,partly cloudy,1004.25,3,Winter,7.0,inland,Cloudy
W12247,1.0,81,9.5,96.0,overcast,986.14,1,Winter,2.5,mountain,Snowy
W9728,2.0,66,11.5,40.0,overcast,1121.11,2,Winter,6.0,inland,Sunny
W2184,-8.0,81,5.5,90.0,overcast,989.1,1,Winter,5.0,inland,Snowy
W6225,-5.0,78,10.0,85.0,partly cloudy,985.92,8,Winter,2.0,inland,Snowy
W4761,24.0,74,9.5,14.0,partly cloudy,1007.28,2,Summer,7.0,inland,Cloudy
W842,-10.0,69,8.0,97.0,overcast,993.0,0,Winter,4.5,mountain,Snowy
W5519,28.0,43,1.5,4.0,clear,1014.25,9,Winter,7.0,inland,Sunny
W4479,38.0,28,1.0,5.0,clear,1021.94,5,Spring,9.0,coastal,Sunny
W10901,22.0,94,5.0,62.0,overcast,990.53,2,Spring,2.5,mountain,Rainy
W11481,-1.0,97,6.0,93.0,overcast,991.31,10,Winter,1.5,inland,Snowy
W1445,47.0,92,0.0,78.0,clear,1024.73,12,Summer,4.0,mountain,Sunny
W8670,10.0,57,11.0,47.0,partly cloudy,1003.16,4,Winter,5.5,inland,Cloudy
W6283,40.0,52,0.0,0.0,clear,1024.45,7,Autumn,9.0,coastal,Sunny
W12409,-10.0,87,19.0,71.0,overcast,998.9,1,Winter,5.0,inland,Snowy
W10934,-8.0,49,12.0,96.0,partly cloudy,1022.06,0,Spring,3.5,inland,Cloudy
W6400,1.0,67,4.5,19.0,partly cloudy,1124.73,12,Summer,15.5,mountain,Sunny
W7586,24.0,34,3.0,9.0,clear,1015.01,10,Summer,6.5,mountain,Sunny
W10876,15.0,64,13.5,44.0,overcast,1016.18,1,Winter,9.0,coastal,Cloudy
W11010,29.0,79,6.5,75.0,partly cloudy,1012.7,1,Winter,2.0,inland,Rainy
W13163,-5.0,81,4.0,99.0,overcast,987.68,1,Winter,1.0,mountain,Snowy
W11023,12.0,68,13.5,35.0,overcast,1003.46,4,Spring,7.0,inland,Cloudy
W10139,-15.0,55,4.5,14.0,cloudy,886.24,2,Spring,9.5,coastal,Snowy
W2957,23.0,70,10.5,12.0,partly cloudy,1017.13,2,Spring,6.5,coastal,Cloudy
W3320,3.0,90,10.0,88.0,overcast,999.86,0,Winter,5.0,mountain,Snowy
W10211,37.0,49,9.0,3.0,clear,1026.49,6,Autumn,7.0,inland,Sunny
W1107,23.0,79,9.0,14.0,overcast,1005.9,1,Autumn,8.0,coastal,Cloudy
W5067,4.0,71,9.5,20.0,partly cloudy,842.79,3,Spring,16.5,mountain,Snowy
W3974,-6.0,72,11.5,57.0,partly cloudy,981.1,1,Winter,1.5,inland,Snowy
W8486,37.0,45,11.0,47.0,overcast,933.99,4,Autumn,19.5,mountain,Snowy
W5879,28.0,73,19.0,66.0,partly cloudy,1006.76,3,Winter,2.5,coastal,Rainy
W6914,3.0,72,9.0,53.0,overcast,986.93,1,Winter,1.5,inland,Snowy
W7955,24.0,33,5.5,5.0,clear,1013.74,5,Autumn,6.0,mountain,Sunny
W6924,1.0,88,1.0,70.0,partly cloudy,982.72,0,Winter,1.5,inland,Snowy
W3140,1.0,40,13.5,68.0,cloudy,1035.1,0,Summer,10.5,coastal,Rainy
W11555,31.0,23,14.0,24.0,overcast,1194.77,12,Autumn,1.0,inland,Sunny
W4368,15.0,77,2.5,41.0,partly cloudy,1009.26,1,Summer,6.0,inland,Cloudy
W10055,-2.0,82,5.0,92.0,overcast,981.8,1,Winter,1.5,inland,Snowy
W10813,2.0,97,9.5,77.0,overcast,992.75,11,Winter,5.0,inland,Snowy
W788,25.0,67,7.5,62.0,overcast,1008.04,3,Autumn,2.0,mountain,Rainy
W7625,48.0,50,0.5,94.0,cloudy,932.66,11,Spring,16.5,mountain,Cloudy
W4106,27.0,51,11.0,12.0,overcast,1012.95,4,Autumn,5.5,coastal,Cloudy
W5083,81.0,75,0.5,89.0,clear,1018.76,13,Autumn,9.0,mountain,Sunny
W11929,48.0,93,10.5,105.0,clear,1024.69,1,Autumn,9.5,coastal,Sunny
W6033,21.0,56,6.5,1.0,clear,1021.27,7,Summer,9.5,inland,Sunny
W10824,28.0,40,9.0,5.0,partly cloudy,1024.52,6,Winter,9.5,inland,Sunny
W4649,53.0,98,35.0,85.0,partly cloudy,1007.48,9,Summer,2.5,inland,Rainy
W11364,43.0,26,3.0,4.0,partly cloudy,1018.23,7,Autumn,9.0,mountain,Sunny
W9435,22.0,36,3.0,4.0,clear,1026.76,10,Spring,7.0,mountain,Sunny
W3345,23.0,89,17.5,95.0,partly cloudy,1017.57,5,Autumn,0.5,inland,Rainy
W12122,-18.0,48,14.5,96.0,partly cloudy,965.3,9,Summer,13.5,mountain,Cloudy
W8080,39.0,27,5.5,8.0,clear,1025.79,9,Winter,7.5,inland,Sunny
W7550,17.0,88,9.0,73.0,partly cloudy,1001.74,3,Summer,3.0,inland,Rainy
W2316,1.0,78,6.0,69.0,overcast,987.74,1,Winter,4.0,mountain,Snowy
W11004,-6.0,97,5.0,53.0,overcast,987.82,1,Winter,4.0,inland,Snowy
W4855,-3.0,60,9.5,93.0,partly cloudy,998.23,0,Winter,1.5,mountain,Snowy
W4137,5.0,78,7.5,18.0,partly cloudy,856.01,3,Autumn,19.0,mountain,Rainy
W1488,-3.0,83,16.0,90.0,overcast,991.07,0,Winter,3.0,inland,Snowy
W12188,24.0,72,8.5,70.0,partly cloudy,1010.54,3,Winter,3.0,coastal,Rainy
W6748,-7.0,92,7.0,85.0,overcast,984.28,1,Winter,1.5,inland,Snowy
W9063,0.0,103,10.0,94.0,overcast,983.3,10,Winter,1.5,mountain,Snowy
W5497,-2.0,93,19.0,68.0,overcast,986.41,0,Winter,1.0,inland,Snowy
W9876,32.0,45,1.0,8.0,clear,1019.67,8,Autumn,7.5,inland,Sunny
W10804,10.0,64,18.0,65.0,overcast,1015.3,0,Winter,2.5,coastal,Rainy
W1557,23.0,90,13.5,53.0,overcast,992.4,3,Spring,3.0,inland,Rainy
W7309,-1.0,98,8.5,75.0,overcast,981.52,0,Winter,3.0,mountain,Snowy
W10721,31.0,83,9.0,59.0,overcast,997.82,3,Summer,4.0,coastal,Rainy
W7947,39.0,36,10.0,3.0,partly cloudy,1010.12,7,Spring,5.5,inland,Sunny
W12173,39.0,62,1.5,13.0,clear,1021.87,6,Winter,8.5,coastal,Sunny
W9614,38.0,39,9.5,11.0,clear,1021.81,11,Summer,9.0,coastal,Sunny
W12082,26.0,54,2.5,13.0,partly cloudy,1014.33,9,Winter,6.0,coastal,Sunny
W558,33.0,60,7.0,37.0,partly cloudy,1009.8,2,Summer,6.0,mountain,Cloudy
W7965,10.0,63,2.5,23.0,partly cloudy,1008.83,3,Spring,7.5,inland,Cloudy
W11845,2.0,48,1.0,20.0,cloudy,843.44,0,Winter,3.5,mountain,Cloudy
W7890,16.0,55,11.5,54.0,overcast,1174.96,14,Winter,11.5,coastal,Snowy
W4351,32.0,60,7.0,34.0,partly cloudy,1004.69,2,Autumn,7.5,inland,Cloudy
W8900,12.0,73,11.0,48.0,partly cloudy,1003.09,1,Winter,6.0,coastal,Cloudy
W3058,17.0,79,14.0,31.0,partly cloudy,1013.39,3,Winter,5.0,coastal,Cloudy
W7849,41.0,20,10.0,9.0,clear,1027.84,5,Autumn,6.0,coastal,Sunny
W7258,-4.0,94,14.5,85.0,partly cloudy,983.97,0,Winter,2.5,mountain,Snowy
W2017,-5.0,62,15.0,81.0,overcast,997.01,0,Winter,4.0,mountain,Snowy
W8742,-13.0,43,0.5,44.0,partly cloudy,1054.7,9,Spring,4.5,coastal,Rainy
W4252,11.0,61,4.0,22.0,partly cloudy,1000.66,4,Winter,8.0,mountain,Cloudy
W749,12.0,82,18.0,78.0,overcast,1018.01,1,Winter,4.5,coastal,Rainy
W6362,34.0,65,11.0,74.0,partly cloudy,1013.38,3,Autumn,3.5,coastal,Rainy
W8087,11.0,75,16.5,96.0,overcast,1000.39,3,Autumn,4.5,mountain,Rainy
W10820,17.0,64,5.5,89.0,overcast,1004.85,3,Winter,3.0,mountain,Rainy
W7678,14.0,68,14.5,34.0,partly cloudy,1017.47,2,Autumn,7.0,inland,Cloudy
W10409,0.0,91,2.0,77.0,overcast,989.54,1,Winter,4.5,inland,Snowy
W12347,30.0,107,4.0,80.0,overcast,1001.86,10,Summer,6.5,mountain,Cloudy
W572,31.0,69,5.5,73.0,partly cloudy,1010.26,3,Winter,4.0,coastal,Rainy
W11245,29.0,70,2.5,27.0,overcast,1017.69,2,Winter,7.5,coastal,Cloudy
W11613,29.0,76,7.0,65.0,overcast,1011.84,3,Summer,1.0,inland,Rainy
W7420,37.0,74,12.5,86.0,cloudy,1034.92,3,Autumn,6.0,coastal,Snowy
W12219,40.0,66,3.5,13.0,clear,1018.7,11,Summer,6.5,inland,Sunny
W5149,21.0,62,4.0,39.0,overcast,1018.4,4,Spring,6.0,coastal,Cloudy
W4136,-18.0,44,0.0,10.0,overcast,812.69,6,Autumn,12.0,coastal,Sunny
W9035,17.0,72,9.5,62.0,partly cloudy,999.98,1,Spring,4.5,mountain,Rainy
W13171,30.0,60,17.0,86.0,overcast,992.76,1,Winter,2.0,coastal,Rainy
W1939,20.0,65,3.0,4.0,clear,1013.44,7,Spring,6.0,coastal,Sunny
W6949,4.0,107,5.0,83.0,overcast,980.48,8,Winter,2.0,inland,Snowy
W4281,22.0,50,10.0,47.0,partly cloudy,1006.42,2,Autumn,6.5,inland,Cloudy
W5191,34.0,81,6.0,83.0,partly cloudy,993.88,0,Summer,2.5,mountain,Rainy
W4095,14.0,60,11.0,91.0,partly cloudy,1005.43,0,Winter,4.0,inland,Rainy
W12360,-6.0,76,19.5,99.0,overcast,987.87,1,Winter,3.0,mountain,Snowy
W9480,15.0,87,18.5,85.0,overcast,1000.27,2,Winter,4.0,coastal,Rainy
W8706,32.0,75,5.5,43.0,overcast,1014.56,4,Autumn,7.5,coastal,Cloudy
W2901,-7.0,90,0.5,90.0,overcast,985.69,0,Winter,1.0,inland,Snowy
W3663,40.0,23,2.0,19.0,clear,1023.15,7,Spring,7.0,inland,Sunny
W4785,42.0,46,4.0,18.0,clear,1019.67,5,Summer,9.5,mountain,Sunny
W3159,-4.0,35,8.0,98.0,cloudy,897.25,9,Winter,0.0,mountain,Snowy
W3404,44.0,30,2.0,2.0,clear,1019.88,11,Autumn,5.5,inland,Sunny
W8634,32.0,61,1.0,14.0,partly cloudy,1014.11,1,Winter,8.5,coastal,Cloudy
W5595,26.0,83,9.5,54.0,overcast,1018.87,3,Summer,4.5,mountain,Rainy
W11945,38.0,59,1.5,11.0,partly cloudy,1027.77,5,Summer,7.5,mountain,Sunny
W12155,34.0,57,7.0,14.0,clear,1022.61,8,Spring,5.5,coastal,Sunny
W8382,-6.0,94,1.0,65.0,overcast,999.86,1,Winter,4.0,inland,Snowy
W1937,-18.0,22,15.0,30.0,overcast,863.76,13,Summer,6.0,mountain,Sunny
W11802,39.0,44,5.5,2.0,clear,1017.23,5,Spring,7.0,mountain,Sunny
W11729,38.0,57,8.0,19.0,clear,1012.78,11,Autumn,6.0,inland,Sunny
W12451,1.0,99,18.5,94.0,overcast,985.95,0,Winter,2.5,inland,Snowy
W3948,-1.0,76,4.5,101.0,overcast,989.38,13,Winter,2.0,mountain,Snowy
W8271,1.0,68,17.0,54.0,overcast,991.29,0,Winter,5.0,inland,Snowy
W6712,22.0,46,9.5,17.0,partly cloudy,1011.02,10,Summer,6.5,mountain,Sunny
W8690,22.0,71,4.5,31.0,overcast,1005.73,2,Winter,7.0,mountain,Cloudy
W2388,25.0,36,8.5,49.0,overcast,1112.3,6,Winter,4.5,inland,Rainy
W12215,43.0,30,4.0,3.0,clear,1014.67,9,Spring,9.0,inland,Sunny
W6545,-8.0,61,16.5,58.0,overcast,986.3,0,Winter,2.5,inland,Snowy
W12213,10.0,74,1.5,23.0,partly cloudy,1006.47,4,Winter,9.0,inland,Cloudy
W10954,4.0,107,1.0,102.0,overcast,982.87,3,Winter,2.5,inland,Snowy
W1827,14.0,83,15.5,77.0,overcast,1002.25,3,Summer,4.0,inland,Rainy
W3215,29.0,95,10.0,87.0,partly cloudy,996.58,1,Summer,3.0,inland,Rainy
W5306,14.0,97,12.0,82.0,overcast,995.74,2,Winter,4.5,inland,Rainy
W5836,28.0,68,5.5,14.0,clear,1016.19,6,Winter,10.0,mountain,Sunny
W10644,39.0,60,5.0,3.0,clear,1013.97,7,Autumn,5.0,inland,Sunny
W5335,16.0,87,7.0,82.0,overcast,1001.69,13,Winter,10.5,mountain,Cloudy
W2418,39.0,30,6.0,17.0,partly cloudy,1018.41,9,Spring,7.5,mountain,Sunny
W2795,0.0,74,2.5,63.0,overcast,981.75,0,Winter,4.0,mountain,Snowy
W12545,9.0,88,19.0,88.0,overcast,1001.62,1,Autumn,1.0,coastal,Rainy
W3275,38.0,48,8.5,3.0,clear,1012.22,8,Autumn,6.0,inland,Sunny
W5899,29.0,85,12.0,76.0,clear,1013.55,10,Autumn,13.5,mountain,Sunny
W1679,25.0,57,4.5,24.0,partly cloudy,1006.4,4,Winter,8.5,coastal,Cloudy
W6155,42.0,52,4.0,13.0,clear,1023.36,6,Winter,5.5,coastal,Sunny
W527,37.0,57,3.5,16.0,clear,1010.9,5,Autumn,9.5,mountain,Sunny
W6473,40.0,32,6.5,15.0,clear,1029.8,6,Autumn,8.5,inland,Sunny
W8407,-2.0,92,14.5,95.0,overcast,985.61,1,Winter,3.5,mountain,Snowy
W5780,-1.0,71,2.0,86.0,overcast,991.12,0,Winter,4.5,mountain,Snowy
W12455,-4.0,82,12.5,51.0,overcast,997.68,1,Winter,1.5,mountain,Snowy
W4239,34.0,62,6.5,14.0,clear,1011.83,8,Spring,6.5,coastal,Sunny
W10617,26.0,82,14.5,96.0,overcast,999.91,8,Winter,0.5,inland,Rainy
W11989,39.0,42,4.0,5.0,clear,1020.05,7,Winter,8.5,mountain,Sunny
W9993,35.0,65,6.5,12.0,clear,1019.49,7,Autumn,6.0,mountain,Sunny
W2915,22.0,56,1.0,13.0,clear,1022.15,7,Spring,10.0,inland,Sunny
W4813,-3.0,83,11.5,58.0,overcast,997.56,0,Winter,4.5,inland,Snowy
W3334,10.0,108,6.5,82.0,overcast,981.24,10,Winter,1.0,inland,Snowy
W7818,27.0,84,9.5,92.0,overcast,998.67,2,Autumn,2.0,mountain,Rainy
W10034,24.0,71,9.5,82.0,partly cloudy,996.53,3,Autumn,3.5,mountain,Rainy
W10542,3.0,91,3.5,52.0,partly cloudy,994.38,0,Winter,4.0,inland,Snowy
W5478,16.0,84,14.0,62.0,overcast,1009.61,3,Spring,2.0,mountain,Rainy
W1859,34.0,78,11.0,71.0,overcast,996.85,3,Summer,4.5,mountain,Rainy
W12306,22.0,24,1.5,7.0,clear,1029.6,5,Spring,6.5,mountain,Sunny
W12842,17.0,28,11.0,61.0,overcast,836.11,7,Summer,9.5,mountain,Sunny
W7502,34.0,91,7.5,78.0,overcast,1011.53,0,Autumn,4.0,coastal,Rainy
W11698,18.0,69,0.5,20.0,overcast,1004.24,4,Spring,5.5,mountain,Cloudy
W1844,-1.0,76,2.0,84.0,overcast,997.02,1,Winter,1.0,mountain,Snowy
W3259,4.0,62,15.0,90.0,overcast,981.92,0,Winter,2.5,inland,Snowy
W9168,27.0,45,8.0,9.0,partly cloudy,1021.3,5,Spring,7.0,inland,Sunny
W8766,46.0,53,5.5,30.0,partly cloudy,1126.78,7,Summer,16.0,mountain,Snowy
W1879,32.0,61,11.0,26.0,overcast,1007.59,2,Summer,6.5,coastal,Cloudy
W10459,3.0,66,16.5,84.0,partly cloudy,997.36,1,Winter,4.5,inland,Snowy
W9500,26.0,95,23.5,81.0,partly cloudy,1005.28,8,Winter,7.5,coastal,Cloudy
W5322,25.0,69,12.5,46.0,partly cloudy,1013.61,4,Autumn,6.0,mountain,Cloudy
W4772,-1.0,107,14.5,86.0,overcast,989.7,13,Winter,2.0,mountain,Snowy
W10908,-8.0,93,4.5,70.0,overcast,989.96,1,Winter,3.5,inland,Snowy
W6058,27.0,57,11.5,37.0,partly cloudy,1000.52,4,Summer,7.0,inland,Cloudy
W6568,22.0,68,8.0,22.0,overcast,1001.82,1,Autumn,6.5,mountain,Cloudy
W2954,29.0,29,1.0,10.0,clear,1024.76,6,Spring,7.5,inland,Sunny
W7734,15.0,81,14.0,72.0,overcast,996.8,1,Autumn,2.5,inland,Rainy
W9163,28.0,38,5.0,13.0,partly cloudy,1021.23,11,Winter,7.5,inland,Sunny
W8619,24.0,58,7.5,29.0,overcast,1011.97,3,Spring,7.5,coastal,Cloudy
W9228,29.0,84,12.5,94.0,partly cloudy,1003.01,0,Autumn,3.0,coastal,Rainy
W1672,18.0,53,8.5,68.0,overcast,919.56,4,Summer,6.5,mountain,Sunny
W4600,22.0,73,17.5,73.0,overcast,1001.52,3,Autumn,3.0,coastal,Rainy
W6640,32.0,51,7.0,11.0,clear,1022.43,6,Winter,8.0,inland,Sunny
W10408,27.0,70,8.5,42.0,overcast,1019.32,4,Summer,6.5,mountain,Cloudy
W4608,42.0,25,3.5,7.0,clear,1019.51,11,Summer,5.0,coastal,Sunny
W9338,-4.0,86,12.5,68.0,overcast,986.21,1,Winter,2.0,mountain,Snowy
W5604,32.0,75,14.0,10.0,overcast,1009.31,2,Autumn,6.0,coastal,Cloudy
W4303,24.0,67,14.5,29.0,partly cloudy,1004.16,3,Winter,6.5,mountain,Cloudy
W12880,27.0,96,14.5,63.0,partly cloudy,1010.68,1,Autumn,3.5,coastal,Rainy
W7154,12.0,89,12.0,56.0,overcast,993.17,0,Winter,5.0,inland,Rainy
W8213,-3.0,91,2.0,68.0,overcast,987.53,1,Winter,2.5,inland,Snowy
W2043,34.0,72,0.5,24.0,partly cloudy,1007.94,1,Winter,5.5,coastal,Cloudy
W5824,-8.0,90,5.0,95.0,overcast,999.95,0,Winter,3.0,mountain,Snowy
W7100,15.0,65,2.5,44.0,overcast,1008.18,3,Summer,8.0,inland,Cloudy
W9210,19.0,63,12.5,49.0,partly cloudy,1009.04,3,Spring,7.0,mountain,Cloudy
W6419,32.0,31,9.5,18.0,clear,1021.33,5,Spring,8.0,coastal,Sunny
W8711,24.0,60,6.0,64.0,overcast,1017.52,2,Autumn,4.0,coastal,Rainy
W12731,25.0,79,12.0,79.0,partly cloudy,1014.71,0,Summer,4.0,mountain,Rainy
W10850,47.0,71,21.0,82.0,overcast,1009.99,3,Winter,4.0,mountain,Rainy
W4127,32.0,65,5.0,43.0,overcast,1009.08,2,Autumn,8.0,coastal,Cloudy
W4013,25.0,74,9.5,47.0,partly cloudy,1002.32,1,Spring,9.0,inland,Cloudy
W4323,10.0,60,0.5,43.0,partly cloudy,1002.83,4,Spring,7.0,coastal,Cloudy
W12918,15.0,76,10.0,74.0,overcast,1003.34,2,Summer,4.0,inland,Rainy
W13179,0.0,50,11.5,82.0,cloudy,822.4,8,Spring,15.5,coastal,Cloudy
W9987,21.0,69,9.0,18.0,partly cloudy,1013.76,3,Spring,5.5,mountain,Cloudy
W5850,12.0,57,1.5,41.0,partly cloudy,1010.8,2,Autumn,5.5,inland,Cloudy
W9398,30.0,107,5.0,70.0,partly cloudy,1018.29,7,Summer,2.0,inland,Sunny
W5825,30.0,63,5.5,42.0,partly cloudy,1005.58,3,Summer,8.5,inland,Cloudy
W671,21.0,35,1.0,19.0,partly cloudy,1029.78,5,Winter,7.0,mountain,Sunny
W13190,24.0,49,7.5,11.0,clear,1022.86,7,Summer,9.5,inland,Sunny
W5181,-2.0,91,8.0,78.0,partly cloudy,998.92,1,Winter,4.0,mountain,Snowy
W7130,33.0,60,4.5,14.0,clear,1026.77,7,Summer,9.5,mountain,Sunny
W7424,36.0,26,7.5,11.0,clear,1029.54,8,Winter,6.5,mountain,Sunny
W10871,2.0,98,7.5,72.0,partly cloudy,996.89,1,Winter,4.5,inland,Snowy
W9022,27.0,65,7.5,8.0,partly cloudy,1020.55,9,Spring,8.5,mountain,Sunny
W1663,28.0,63,13.5,93.0,overcast,994.29,2,Autumn,3.0,mountain,Rainy
W10373,19.0,73,19.0,90.0,overcast,1005.43,0,Summer,1.5,mountain,Rainy
W11916,21.0,72,24.5,82.0,clear,1023.16,0,Summer,4.5,mountain,Sunny
W8399,13.0,95,13.5,51.0,overcast,991.54,0,Summer,2.5,mountain,Rainy
W12440,-5.0,80,17.0,67.0,overcast,983.22,1,Winter,1.0,mountain,Snowy
W12878,40.0,41,5.5,52.0,cloudy,1033.78,14,Autumn,16.0,coastal,Sunny
W4613,28.0,76,13.0,46.0,overcast,1012.64,3,Autumn,5.5,coastal,Cloudy
W401,-8.0,85,9.0,91.0,partly cloudy,987.23,1,Winter,2.0,mountain,Snowy
W828,2.0,93,1.5,109.0,overcast,980.1,2,Winter,5.0,inland,Snowy
W11463,13.0,53,3.5,14.0,overcast,1007.83,2,Winter,5.5,mountain,Cloudy
W1027,32.0,24,4.5,19.0,clear,1012.66,5,Spring,8.5,inland,Sunny
W6756,21.0,58,4.0,36.0,overcast,1014.12,2,Summer,8.5,mountain,Cloudy
W11161,-3.0,102,27.0,78.0,partly cloudy,997.87,3,Winter,2.5,mountain,Snowy
W2533,39.0,76,25.5,76.0,partly cloudy,1004.76,11,Autumn,1.5,mountain,Cloudy
W1395,-2.0,79,7.5,75.0,overcast,988.72,0,Winter,3.5,mountain,Snowy
W2513,40.0,71,30.0,108.0,partly cloudy,1010.37,12,Autumn,1.0,mountain,Rainy
W4159,32.0,67,5.5,29.0,partly cloudy,1002.38,4,Autumn,8.0,inland,Cloudy
W10029,0.0,31,0.5,60.0,partly cloudy,1133.57,12,Winter,7.0,mountain,Snowy
W9237,-17.0,47,4.5,73.0,partly cloudy,841.01,14,Spring,10.5,inland,Cloudy
W9450,0.0,76,12.0,54.0,partly cloudy,993.54,1,Winter,1.5,mountain,Snowy
W103,-7.0,61,2.5,99.0,overcast,994.34,1,Winter,2.5,inland,Snowy
W8319,1.0,49,6.5,22.0,overcast,1091.99,6,Winter,15.0,coastal,Snowy
W2685,21.0,55,8.0,10.0,clear,1018.15,8,Winter,7.5,inland,Sunny
W6771,-2.0,67,5.0,55.0,overcast,981.36,1,Winter,2.0,mountain,Snowy
W12326,2.0,61,3.5,88.0,overcast,982.39,0,Winter,5.0,mountain,Snowy
W4920,27.0,63,18.5,93.0,overcast,1002.84,3,Summer,4.5,mountain,Rainy
W5909,31.0,54,1.5,5.0,clear,1025.55,6,Spring,7.0,inland,Sunny
W11472,21.0,80,19.5,73.0,overcast,1007.2,8,Winter,2.5,inland,Rainy
W2555,44.0,51,15.0,71.0,partly cloudy,982.9,5,Autumn,2.5,inland,Rainy
W5034,40.0,53,4.5,67.0,partly cloudy,1143.82,11,Summer,10.5,coastal,Sunny
W3842,-9.0,98,9.0,54.0,partly cloudy,989.41,0,Winter,2.5,mountain,Snowy
W13136,27.0,63,1.5,31.0,partly cloudy,1011.62,4,Spring,6.0,mountain,Cloudy
W3735,76.0,79,16.0,92.0,partly cloudy,1015.49,6,Winter,2.5,mountain,Rainy
W8871,-1.0,62,2.0,79.0,partly cloudy,992.95,0,Winter,5.0,mountain,Snowy
W4607,-10.0,97,19.5,89.0,overcast,983.57,13,Winter,2.0,mountain,Snowy
W5270,13.0,22,12.5,48.0,cloudy,991.28,2,Spring,10.0,coastal,Cloudy
W4006,27.0,90,9.5,92.0,clear,1012.38,13,Summer,6.5,inland,Sunny
W6321,17.0,78,10.5,71.0,overcast,992.32,2,Winter,3.5,mountain,Rainy
W7171,23.0,62,11.0,47.0,partly cloudy,1017.3,4,Autumn,7.5,coastal,Cloudy
W12099,11.0,69,8.0,74.0,overcast,1000.42,0,Winter,3.0,coastal,Rainy
W904,30.0,38,5.0,2.0,clear,1018.18,5,Summer,9.5,mountain,Sunny
W3949,1.0,69,5.5,67.0,overcast,989.06,1,Winter,5.0,mountain,Snowy
W12109,34.0,48,8.0,6.0,clear,1020.3,9,Autumn,9.0,coastal,Sunny
W1028,21.0,23,9.0,71.0,partly cloudy,1112.88,11,Summer,2.0,inland,Rainy
W13106,43.0,75,15.0,80.0,partly cloudy,1019.83,5,Autumn,3.0,coastal,Sunny
W1009,26.0,49,9.0,10.0,clear,1021.08,9,Autumn,7.0,coastal,Sunny
W11028,1.0,90,16.5,90.0,overcast,981.51,0,Winter,1.5,inland,Snowy
W10929,-3.0,88,19.5,53.0,overcast,995.84,1,Winter,4.0,mountain,Snowy
W6432,-11.0,98,33.0,91.0,overcast,982.39,7,Winter,0.5,inland,Snowy
W7284,55.0,105,30.5,96.0,overcast,997.39,10,Spring,3.5,inland,Rainy
W3382,39.0,35,9.5,71.0,cloudy,852.69,13,Autumn,1.0,inland,Cloudy
W12054,15.0,85,9.5,81.0,overcast,996.57,2,Spring,1.5,coastal,Rainy
W8600,-8.0,63,15.0,90.0,partly cloudy,996.12,1,Winter,1.5,inland,Snowy
W3583,11.0,61,9.5,41.0,partly cloudy,1008.3,3,Summer,6.5,mountain,Cloudy
W9469,14.0,94,15.0,73.0,overcast,1010.84,1,Autumn,3.5,mountain,Rainy
W6020,19.0,59,10.5,46.0,partly cloudy,1014.93,1,Spring,7.5,mountain,Cloudy
