CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
648,France,Female,37,7,0.0,2,1,0,194238.92,0,0,4,PLATINUM,472
499,Spain,Male,39,6,0.0,2,1,1,81409.0,0,0,3,GOLD,351
693,France,Female,43,4,152341.55,1,1,0,9241.78,0,0,5,SILVER,299
773,France,Female,40,10,0.0,2,0,1,69303.15,0,0,3,PLATINUM,826
607,France,Male,31,8,0.0,2,1,1,43196.5,0,0,2,GOLD,738
575,Spain,Female,31,6,0.0,2,1,1,95686.42,0,0,4,SILVER,609
580,Spain,Male,32,9,142188.2,2,0,1,128028.6,0,0,3,DIAMOND,332
654,France,Male,42,7,99263.09,1,1,1,67607.9,0,0,3,SILVER,911
814,France,Male,48,9,136596.85,1,1,1,185791.9,0,0,3,GOLD,935
637,Spain,Female,54,5,0.0,1,0,1,150836.98,0,0,2,PLATINUM,259
658,France,Male,32,8,0.0,1,1,1,80410.68,0,0,1,GOLD,867
696,France,Female,31,8,0.0,2,0,0,191074.11,0,0,4,SILVER,665
753,France,Male,35,4,0.0,2,1,1,106303.4,0,0,2,GOLD,759
726,France,Female,38,4,0.0,2,0,0,6787.48,0,0,5,DIAMOND,523
652,Spain,Female,38,6,123081.84,2,1,1,188657.97,0,0,5,PLATINUM,305
461,Germany,Female,74,1,186445.31,2,1,1,196767.83,0,0,3,GOLD,885
542,France,Female,31,3,0.0,2,1,1,115217.59,0,0,1,DIAMOND,945
810,France,Male,32,9,120879.73,2,0,1,78896.59,0,0,2,PLATINUM,578
550,Germany,Male,29,9,145294.08,2,1,0,147484.13,0,0,3,SILVER,872
558,France,Male,32,10,105000.23,1,1,0,190019.61,0,0,1,SILVER,644
554,France,Female,48,7,0.0,2,1,1,63708.07,0,0,4,SILVER,659
794,France,Male,30,8,0.0,2,1,1,24113.91,0,0,3,DIAMOND,368
643,Spain,Male,34,6,0.0,2,1,1,116046.22,0,0,3,DIAMOND,596
592,Spain,Male,37,9,0.0,3,1,1,10656.89,0,0,1,DIAMOND,413
679,Germany,Male,52,9,135870.01,2,0,0,54038.62,0,0,2,GOLD,510
850,France,Female,35,5,0.0,1,1,1,80992.8,0,0,5,PLATINUM,838
493,Spain,Male,32,8,46161.18,1,1,1,79577.4,0,0,2,GOLD,606
572,France,Male,37,1,133043.66,1,0,0,111243.09,0,0,4,GOLD,444
554,France,Male,33,3,117413.95,1,1,1,12766.74,0,0,5,PLATINUM,574
636,Germany,Female,37,9,157098.52,1,1,1,153535.27,0,0,3,SILVER,638
636,France,Male,44,2,0.0,2,0,0,86414.41,0,0,1,SILVER,663
690,Spain,Male,26,8,116318.23,1,1,1,83253.05,0,0,2,PLATINUM,713
620,Germany,Female,34,8,102251.57,1,1,0,120672.09,0,0,4,SILVER,663
738,France,Male,39,5,0.0,2,1,1,114388.98,0,0,3,SILVER,514
681,France,Male,38,3,0.0,2,1,1,112491.96,0,0,1,DIAMOND,861
577,France,Female,26,1,180530.51,1,0,0,123454.62,0,0,3,DIAMOND,873
583,Germany,Male,27,4,105907.42,2,1,1,195732.04,0,0,5,PLATINUM,267
646,Germany,Male,24,0,92398.08,1,1,1,18897.29,0,0,5,GOLD,887
561,Germany,Female,45,2,168085.38,2,0,1,115719.08,0,0,4,GOLD,998
552,Germany,Male,39,2,132906.88,1,0,1,149384.43,0,0,2,SILVER,718
655,France,Female,39,6,94631.26,2,1,1,148948.52,0,0,5,PLATINUM,315
556,France,Female,61,2,117419.35,1,1,1,94153.83,0,0,3,PLATINUM,789
547,France,Female,48,1,179380.74,2,0,1,69263.1,0,0,3,DIAMOND,672
613,Spain,Male,34,3,0.0,1,1,1,41724.72,0,0,2,GOLD,474
849,France,Male,27,0,0.0,2,0,1,157891.86,0,0,1,SILVER,626
831,France,Female,34,2,0.0,2,0,0,165840.94,0,0,3,GOLD,469
606,Spain,Female,46,8,0.0,2,1,1,183717.94,0,0,2,DIAMOND,939
520,Germany,Male,61,8,133802.29,2,1,1,90304.01,0,0,3,GOLD,756
632,France,Female,28,5,118890.81,1,0,1,145157.97,0,0,3,DIAMOND,756
653,France,Male,37,7,135847.47,1,1,0,144880.81,0,0,5,SILVER,529
646,Germany,Female,29,4,105957.44,1,1,0,15470.91,0,0,1,PLATINUM,345
678,France,Female,32,9,0.0,1,1,1,148210.64,0,0,4,GOLD,983
499,France,Male,60,7,76961.6,2,1,1,83643.87,0,0,1,PLATINUM,514
700,France,Female,44,2,58781.76,1,1,0,16874.92,0,0,3,PLATINUM,785
556,France,Female,39,9,89588.35,1,1,1,94898.1,0,0,1,DIAMOND,827
683,France,Female,26,7,0.0,2,1,0,86619.77,0,0,4,DIAMOND,687
670,Germany,Female,32,4,102954.68,2,0,1,134942.45,0,0,5,SILVER,244
666,France,Female,36,8,0.0,1,0,1,158666.99,0,0,3,GOLD,507
725,France,Male,26,6,98684.15,1,0,0,133720.57,0,0,1,SILVER,796
634,Germany,Male,74,5,108891.7,1,1,0,10078.02,0,0,5,DIAMOND,246
602,France,Female,72,3,0.0,2,1,1,171260.66,0,0,3,PLATINUM,219
714,Germany,Male,21,6,86402.52,2,0,0,27330.59,0,0,4,GOLD,910
520,France,Male,38,5,0.0,2,1,0,163185.76,0,0,3,SILVER,651
453,France,Female,37,4,131834.76,2,1,0,8949.2,0,0,5,DIAMOND,549
660,France,Female,35,6,100768.77,1,1,0,19199.61,0,0,2,DIAMOND,659
838,Spain,Female,39,5,166733.92,2,1,0,14279.44,0,0,2,DIAMOND,917
674,France,Female,28,3,0.0,1,1,0,51536.99,0,0,5,PLATINUM,409
626,Germany,Male,36,2,181671.16,2,1,1,57531.14,0,0,1,DIAMOND,267
590,France,Male,31,8,112211.61,1,1,0,26261.42,0,0,3,GOLD,820
774,Spain,Female,43,1,110646.54,1,0,0,108804.28,0,0,4,GOLD,597
512,Germany,Female,40,8,153537.57,2,0,0,23101.13,0,0,4,DIAMOND,447
666,Germany,Male,33,2,124125.26,1,1,0,81884.8,0,0,4,SILVER,459
573,France,Female,30,6,0.0,2,1,0,66190.21,0,0,2,PLATINUM,546
552,Spain,Male,55,3,0.0,1,1,1,40333.94,0,0,4,SILVER,466
681,Spain,Male,65,7,134714.7,2,0,1,190419.81,0,0,3,GOLD,854
690,Germany,Male,44,9,100368.63,2,0,0,35342.33,0,0,3,DIAMOND,652
639,France,Male,37,5,98186.7,1,0,1,173386.95,0,0,3,DIAMOND,261
670,Spain,Female,20,4,0.0,2,1,0,119759.24,0,0,2,PLATINUM,920
633,France,Female,60,8,69365.25,1,1,1,10288.24,0,0,4,DIAMOND,437
526,France,Male,30,9,0.0,2,0,0,100995.68,0,0,1,PLATINUM,518
641,Germany,Male,32,5,122947.92,1,1,1,99154.86,0,0,1,SILVER,977
563,France,Male,35,3,106250.72,1,0,0,39546.32,0,0,4,SILVER,798
528,France,Male,34,1,125566.9,1,1,1,176763.27,0,0,5,PLATINUM,777
551,France,Female,26,2,144258.52,1,1,0,49778.79,0,0,5,DIAMOND,839
684,Spain,Male,24,8,143582.89,1,1,1,22527.27,0,0,4,GOLD,559
413,France,Male,34,9,0.0,2,0,0,6534.18,0,0,1,PLATINUM,449
731,Spain,Male,41,3,0.0,2,1,0,101371.72,0,0,4,PLATINUM,292
679,France,Female,36,3,0.0,2,1,1,2243.41,0,0,5,SILVER,773
744,Germany,Male,38,6,73023.17,2,1,0,78770.86,0,0,5,GOLD,353
621,Spain,Male,33,4,0.0,2,1,1,40299.23,0,0,4,SILVER,914
641,France,Female,26,4,91547.84,2,0,1,28157.34,0,0,2,PLATINUM,712
778,Spain,Male,40,8,104291.41,2,1,1,117507.11,0,0,5,GOLD,998
759,Germany,Male,30,4,101802.67,1,0,0,8693.8,0,0,3,GOLD,790
632,Spain,Female,39,5,97854.37,2,1,0,93536.38,0,0,4,DIAMOND,271
638,France,Male,34,6,114543.27,1,1,1,97755.29,0,0,4,DIAMOND,613
677,France,Male,46,2,57037.74,1,1,1,158531.01,0,0,1,GOLD,870
569,Spain,Female,34,3,0.0,1,1,0,133997.53,0,0,1,PLATINUM,824
698,Spain,Male,27,6,125427.37,2,0,0,27654.44,0,0,5,GOLD,717
671,Germany,Female,31,6,105864.6,2,1,0,145567.34,0,0,5,GOLD,674
824,France,Male,30,0,133634.02,1,1,1,162053.92,0,0,1,PLATINUM,977
664,France,Male,57,1,0.0,2,1,1,56562.57,0,0,3,PLATINUM,910
445,France,Female,33,7,0.0,2,1,0,122625.68,0,0,1,DIAMOND,894
815,Germany,Female,25,8,135161.67,1,1,1,136071.05,0,0,3,DIAMOND,784
489,Germany,Male,28,1,79460.98,2,1,1,167973.63,0,0,3,PLATINUM,232
579,France,Female,33,1,65667.79,2,0,0,164608.98,0,0,2,GOLD,877
471,Germany,Male,23,6,104592.55,2,1,0,131736.23,0,0,2,DIAMOND,485
557,Spain,Male,34,3,0.0,1,0,1,123427.98,0,0,4,GOLD,489
645,France,Female,38,5,101430.3,2,0,1,4400.32,0,0,1,GOLD,573
687,Germany,Female,34,7,111388.18,2,1,0,148564.76,0,0,4,GOLD,570
472,France,Male,29,8,102490.27,1,0,1,181224.56,0,0,4,SILVER,812
636,France,Male,36,5,117559.05,2,1,1,111573.3,0,0,4,SILVER,302
648,Germany,Male,41,5,123049.21,1,0,1,5066.76,0,0,3,DIAMOND,946
473,Spain,Male,48,8,0.0,2,1,0,71139.8,0,0,4,SILVER,304
781,France,Female,19,3,0.0,2,1,1,124297.32,0,0,4,PLATINUM,581
725,France,Male,35,7,75915.75,1,1,0,150507.43,0,0,1,SILVER,963
471,France,Male,42,3,164951.56,1,1,0,190531.77,0,0,3,DIAMOND,361
610,France,Female,35,7,81905.95,1,1,1,61623.19,0,0,3,GOLD,402
767,France,Female,44,2,152509.25,1,1,1,136915.15,0,0,4,GOLD,777
666,France,Female,40,2,0.0,2,0,0,36371.27,0,0,2,SILVER,879
841,France,Male,74,9,108131.53,1,0,1,60830.38,0,0,5,SILVER,698
642,France,Female,39,4,0.0,1,1,1,76821.24,0,0,4,PLATINUM,445
659,France,Male,43,1,106086.42,2,1,0,26900.63,0,0,5,GOLD,748
570,Germany,Male,42,0,107856.57,2,1,0,127528.84,0,0,3,PLATINUM,628
708,Spain,Female,32,8,187487.63,1,1,1,120115.5,0,0,3,GOLD,681
620,France,Male,22,0,0.0,1,1,0,32589.45,0,0,3,GOLD,911
489,Germany,Male,38,2,126444.08,2,1,1,82662.73,0,0,4,SILVER,526
699,Spain,Male,34,8,0.0,1,1,1,76510.46,0,0,2,PLATINUM,403
511,France,Male,58,0,149117.31,1,1,1,162599.51,0,0,1,GOLD,517
745,France,Male,46,2,122220.19,1,1,1,118024.1,0,0,3,DIAMOND,781
640,France,Female,29,3,0.0,2,1,0,2743.69,0,0,1,SILVER,956
512,France,Female,75,2,0.0,1,1,0,123304.62,0,0,3,GOLD,355
422,France,Female,33,2,0.0,2,1,0,102655.31,0,0,4,SILVER,332
850,Spain,Male,39,8,0.0,2,1,1,37090.44,0,0,3,DIAMOND,995
572,Germany,Male,26,4,118287.01,2,0,0,60427.3,0,0,4,DIAMOND,958
629,Spain,Male,39,5,0.0,2,0,0,116748.14,0,0,5,GOLD,839
775,France,Female,30,10,191091.74,2,1,1,96170.38,0,0,5,SILVER,361
785,Spain,Female,31,2,121691.54,2,0,0,81778.72,0,0,4,PLATINUM,922
649,France,Female,31,2,0.0,2,1,0,15200.61,0,0,5,DIAMOND,993
788,Spain,Female,70,1,0.0,2,1,1,41610.62,0,0,3,DIAMOND,844
569,Spain,Male,43,8,161546.68,2,0,1,178187.28,0,0,2,PLATINUM,415
658,Germany,Male,29,5,75395.53,2,0,1,54914.92,0,0,4,PLATINUM,298
803,Germany,Male,41,9,137742.9,2,1,1,166957.82,0,0,5,SILVER,567
700,Germany,Male,35,4,95853.39,2,1,0,192933.37,0,0,5,GOLD,862
730,Spain,Female,43,1,103960.38,1,1,1,193650.16,0,0,2,DIAMOND,348
667,Germany,Female,27,3,106116.5,2,1,0,3674.71,0,0,1,DIAMOND,683
773,France,Male,52,4,0.0,1,0,1,144113.42,0,0,4,SILVER,748
776,France,Female,29,5,0.0,2,1,1,143301.49,0,0,1,GOLD,580
677,Germany,Female,39,0,111213.64,2,1,1,147578.26,0,0,5,SILVER,667
740,Spain,Female,31,8,0.0,2,0,0,86657.48,0,0,1,GOLD,814
653,France,Male,44,8,0.0,2,1,1,154639.72,0,0,3,PLATINUM,382
731,France,Male,30,7,0.0,2,0,1,143086.09,0,0,5,DIAMOND,871
678,France,Male,36,0,107379.68,1,1,1,84460.18,0,0,2,PLATINUM,282
538,France,Female,32,2,0.0,1,1,1,80130.54,0,0,3,PLATINUM,559
520,France,Male,33,4,156297.58,2,1,1,166102.61,0,0,1,DIAMOND,477
850,France,Female,36,10,0.0,2,1,1,100750.03,0,0,4,SILVER,795
518,France,Female,28,9,85146.36,1,0,0,2803.89,0,0,4,SILVER,275
725,Germany,Male,40,8,104149.66,1,1,0,62027.9,0,0,4,GOLD,414
687,France,Female,34,9,125474.44,1,1,0,198929.84,0,0,1,GOLD,565
629,Spain,Female,44,6,125512.98,2,0,0,79082.76,0,0,5,PLATINUM,690
604,Germany,Male,36,10,113546.3,1,1,1,134875.37,0,0,1,DIAMOND,582
834,France,Female,49,8,160602.25,2,1,0,129273.94,0,0,2,GOLD,771
546,Spain,Male,42,7,139070.51,1,1,1,86945.0,0,0,3,DIAMOND,451
604,Germany,Male,25,7,165413.43,1,1,1,35279.74,0,0,2,SILVER,616
644,Spain,Male,54,6,0.0,1,0,1,84622.37,0,0,5,GOLD,313
760,Germany,Female,34,6,58003.41,1,1,0,90346.1,0,0,5,SILVER,785
644,Spain,Male,18,8,0.0,2,1,0,59172.42,0,0,4,DIAMOND,975
689,Spain,Male,40,2,0.0,2,1,1,164768.82,0,0,4,GOLD,490
850,France,Male,33,0,124781.67,1,0,1,33700.52,0,0,3,DIAMOND,357
698,France,Male,27,7,0.0,2,1,0,111471.55,0,0,5,GOLD,766
608,Germany,Male,33,1,102772.67,2,1,0,70705.58,0,0,4,DIAMOND,301
752,France,Male,38,0,145974.79,2,1,1,137694.23,0,0,5,PLATINUM,884
563,France,Male,22,3,137583.04,1,0,1,5791.85,0,0,2,SILVER,628
709,Spain,Male,62,3,0.0,2,1,1,82195.15,0,0,4,SILVER,557
502,Germany,Female,40,7,117304.29,1,0,0,196278.32,0,0,1,DIAMOND,674
695,France,Male,36,6,114007.5,2,1,0,118120.88,0,0,1,DIAMOND,533
585,France,Female,30,6,0.0,2,1,1,137757.69,0,0,5,PLATINUM,874
456,France,Female,33,1,188285.68,1,0,0,58363.94,0,0,5,PLATINUM,516
681,France,Male,59,4,122781.51,1,0,1,140166.95,0,0,2,DIAMOND,401
680,France,Female,25,4,123816.5,1,1,1,90162.35,0,0,2,GOLD,546
542,Germany,Male,25,8,139330.1,1,0,0,54372.37,0,0,4,DIAMOND,629
672,Germany,Female,23,10,110741.56,1,1,0,80778.5,0,0,4,SILVER,455
589,France,Male,37,5,0.0,1,1,0,61324.87,0,0,1,DIAMOND,359
834,France,Male,23,4,131254.81,1,1,0,20199.3,0,0,4,SILVER,675
733,Germany,Female,30,1,102452.71,1,1,0,21556.95,0,0,5,PLATINUM,950
743,Spain,Female,36,8,92716.96,1,1,1,33693.78,0,0,5,SILVER,338
607,Germany,Male,39,2,84468.67,2,1,1,121945.42,0,0,5,SILVER,331
721,France,Male,42,4,102936.72,1,0,0,1187.88,0,0,2,DIAMOND,791
802,Spain,Male,51,7,0.0,1,0,1,40855.79,0,0,3,SILVER,590
714,France,Male,34,10,0.0,2,1,1,80234.14,0,0,3,DIAMOND,688
632,Germany,Male,42,6,59972.26,2,0,1,148172.94,0,0,1,SILVER,491
700,France,Male,38,9,65962.63,1,1,1,100950.48,0,0,2,PLATINUM,419
567,Spain,Male,34,10,0.0,2,0,1,161571.79,0,0,5,DIAMOND,391
733,Spain,Female,32,5,0.0,2,1,0,131625.14,0,0,1,GOLD,522
418,France,Male,35,7,0.0,2,1,1,88878.15,0,0,3,DIAMOND,530
625,France,Male,41,6,97663.16,2,1,0,57128.78,0,0,4,DIAMOND,688
674,Spain,Female,39,6,0.0,2,1,1,9574.83,0,0,3,SILVER,629
576,France,Male,36,6,0.0,2,1,1,48314.0,0,0,2,PLATINUM,847
731,France,Male,33,4,0.0,2,1,1,74945.11,0,0,3,GOLD,383
547,Germany,Male,25,4,98141.57,2,1,1,52309.8,0,0,2,SILVER,837
600,France,Male,34,0,0.0,2,0,1,3756.23,0,0,2,GOLD,964
653,France,Female,40,0,0.0,2,1,0,35795.85,0,0,5,GOLD,823
658,France,Female,29,8,0.0,2,0,1,130461.09,0,0,5,DIAMOND,694
632,Germany,Female,38,6,86569.76,2,1,0,98090.91,0,0,5,SILVER,435
457,Germany,Male,42,4,126772.57,1,0,1,126106.4,0,0,3,DIAMOND,322
850,France,Male,38,5,0.0,2,1,0,16491.64,0,0,1,SILVER,829
850,France,Female,28,2,0.0,2,1,1,38773.74,0,0,2,PLATINUM,887
634,France,Male,34,3,145030.92,1,1,1,41820.65,0,0,5,DIAMOND,529
529,Spain,Male,35,5,95772.97,1,1,1,112781.5,0,0,5,DIAMOND,619
710,Spain,Female,75,5,0.0,2,1,1,9376.89,0,0,1,GOLD,857
671,France,Female,48,8,115713.84,2,0,0,83210.84,0,0,2,PLATINUM,759
734,Spain,Female,37,2,130404.92,1,0,0,34548.74,0,0,2,DIAMOND,434
743,France,Female,73,6,0.0,2,0,1,107867.38,0,0,4,GOLD,538
670,Spain,Male,67,6,158719.57,1,1,1,118607.4,0,0,3,SILVER,392
682,Germany,Female,43,7,111094.05,2,1,1,64679.3,0,0,2,GOLD,571
595,Spain,Male,23,7,0.0,2,1,1,168085.97,0,0,5,PLATINUM,487
737,Germany,Male,50,4,127552.85,2,1,0,4225.11,0,0,2,DIAMOND,555
691,Germany,Male,38,9,163965.69,2,0,1,103511.26,0,0,3,GOLD,801
701,Spain,Female,21,9,0.0,2,1,1,26327.42,0,0,3,PLATINUM,434
639,Germany,Male,38,5,130170.82,1,1,1,149599.62,0,0,4,GOLD,577
787,France,Female,42,10,145988.65,2,1,1,79510.37,0,0,4,DIAMOND,396
636,Germany,Female,29,3,97325.15,1,0,1,131924.38,0,0,3,SILVER,945
628,Spain,Female,39,8,107553.33,1,1,0,117523.41,0,0,4,DIAMOND,256
690,France,Male,33,5,0.0,2,1,0,138017.68,0,0,3,PLATINUM,787
744,France,Female,39,6,0.0,1,0,0,10662.58,0,0,4,DIAMOND,593
594,Germany,Female,29,3,130830.22,1,1,0,61048.53,0,0,4,GOLD,873
640,Spain,Male,36,4,0.0,1,0,0,173016.46,0,0,4,SILVER,362
585,France,Male,42,2,0.0,2,1,1,18657.77,0,0,4,SILVER,805
577,France,Male,41,6,0.0,1,1,1,167621.18,0,0,2,DIAMOND,545
601,France,Male,38,4,60013.81,1,1,1,38020.05,0,0,3,SILVER,895
656,France,Male,33,7,138705.02,2,1,0,37136.15,0,0,1,GOLD,396
597,France,Male,41,4,153198.23,1,1,1,92090.36,0,0,1,DIAMOND,342
645,France,Female,55,7,0.0,2,1,1,18369.33,0,0,2,GOLD,971
850,France,Male,38,1,0.0,2,1,1,80006.65,0,0,2,PLATINUM,480
523,Germany,Male,27,8,61688.61,2,1,0,147059.16,0,0,4,GOLD,316
811,Germany,Female,28,4,167738.82,2,1,1,9903.42,0,0,4,GOLD,513
644,France,Female,39,9,0.0,1,1,0,3740.93,0,0,5,DIAMOND,631
627,France,Male,43,8,71240.3,1,0,1,127734.16,0,0,2,DIAMOND,415
613,France,Male,47,6,146034.74,1,1,1,77146.14,0,0,2,DIAMOND,793
647,Spain,Male,47,10,99835.17,1,0,1,89103.05,0,0,3,DIAMOND,554
595,Germany,Female,25,7,106570.34,2,0,1,177025.79,0,0,3,GOLD,506
704,Spain,Female,37,9,155619.58,1,1,1,135088.58,0,0,5,GOLD,788
541,Germany,Male,51,7,90373.28,2,1,0,179861.79,0,0,4,PLATINUM,935
618,Spain,Male,38,5,126473.99,1,1,0,91972.49,0,0,1,SILVER,696
672,France,Male,39,2,0.0,2,1,0,87372.49,0,0,3,DIAMOND,425
642,France,Male,30,8,80964.57,2,1,0,174738.2,0,0,4,PLATINUM,270
650,France,Female,47,9,0.0,1,1,0,187943.6,0,0,4,DIAMOND,600
640,France,Female,33,1,167298.42,1,0,1,145381.65,0,0,1,SILVER,892
790,France,Female,31,2,151290.16,1,1,1,172437.12,0,0,1,DIAMOND,790
676,Spain,Female,30,5,0.0,2,0,1,157888.5,0,0,4,SILVER,608
767,Germany,Male,20,3,119714.25,2,0,1,150135.38,0,0,4,DIAMOND,535
657,France,Male,37,4,82500.28,1,1,1,115260.72,0,0,5,SILVER,603
558,Germany,Male,41,2,124227.14,1,1,1,111184.67,0,0,3,SILVER,476
780,Germany,Male,71,9,142550.25,2,1,1,122506.78,0,0,1,PLATINUM,408
656,France,Female,45,7,145933.27,1,1,1,199392.14,0,0,1,PLATINUM,409
615,France,Male,39,4,133707.09,1,1,1,108152.75,0,0,5,PLATINUM,358
479,Spain,Male,27,2,172463.45,1,1,1,40315.27,0,0,3,DIAMOND,704
850,France,Male,33,7,140956.99,1,0,0,3510.18,0,0,2,PLATINUM,483
616,Spain,Male,71,4,0.0,2,1,1,173599.38,0,0,5,GOLD,954
487,France,Male,37,2,0.0,2,1,1,126722.57,0,0,5,SILVER,668
667,Germany,Male,33,9,124573.33,2,0,0,683.37,0,0,3,PLATINUM,899
588,France,Female,21,8,0.0,2,1,1,110114.19,0,0,5,PLATINUM,834
601,France,Male,35,2,0.0,2,1,1,118983.18,0,0,5,PLATINUM,552
690,France,Female,26,3,118097.87,1,1,0,61257.83,0,0,4,GOLD,979
619,France,Male,43,1,125211.92,1,1,1,113410.49,0,0,5,SILVER,657
680,France,Male,44,7,108724.98,1,0,1,72330.46,0,0,4,GOLD,973
580,France,Female,39,9,128362.59,1,1,0,86044.98,0,0,1,GOLD,456
616,Spain,Male,31,7,76665.71,2,1,1,163809.08,0,0,3,GOLD,468
646,France,Male,35,6,84026.86,1,0,1,164255.69,0,0,3,SILVER,635
662,Spain,Male,38,4,0.0,2,1,0,136259.65,0,0,5,GOLD,248
680,France,Male,23,5,140007.19,1,0,1,31714.08,0,0,3,GOLD,808
707,Germany,Female,40,3,109628.44,1,1,0,189366.03,0,0,2,PLATINUM,361
523,France,Male,61,8,66250.71,1,1,1,21859.06,0,0,4,SILVER,380
752,Spain,Female,31,4,144637.86,2,1,0,40496.72,0,0,1,DIAMOND,383
606,Spain,Male,30,8,180307.73,2,1,1,1914.41,0,0,3,SILVER,567
673,Germany,Female,41,9,98612.1,1,1,0,151349.35,0,0,2,SILVER,868
609,France,Male,40,6,0.0,2,1,1,97416.34,0,0,1,DIAMOND,717
773,France,Male,41,4,0.0,2,1,1,24924.92,0,0,2,PLATINUM,667
685,Germany,Male,30,3,90536.81,1,0,1,63082.88,0,0,4,SILVER,347
650,Germany,Female,35,3,165982.43,2,1,1,24482.16,0,0,2,PLATINUM,306
610,France,Male,40,9,0.0,1,1,1,149602.54,0,0,3,SILVER,613
703,Spain,Male,36,7,135095.47,1,1,0,143859.66,0,0,2,SILVER,764
679,Spain,Male,42,2,0.0,1,1,1,168294.27,0,0,2,GOLD,501
679,France,Male,30,9,0.0,2,1,0,157871.55,0,0,5,PLATINUM,460
773,Spain,Male,37,2,103195.2,2,1,0,178268.36,0,0,4,SILVER,890
594,France,Male,35,2,0.0,2,1,0,103480.69,0,0,4,DIAMOND,378
754,France,Female,38,2,0.0,2,0,0,3524.69,0,0,4,SILVER,844
684,France,Female,43,7,0.0,2,1,0,131093.99,0,0,5,PLATINUM,358
562,Spain,Female,35,0,0.0,2,1,0,119899.52,0,0,2,SILVER,814
717,Spain,Female,36,2,164557.95,1,0,1,82336.73,0,0,2,GOLD,321
637,France,Female,21,10,125712.2,1,0,0,175072.47,0,0,4,PLATINUM,402
716,France,Male,41,9,0.0,1,1,1,113267.48,0,0,1,SILVER,237
546,Germany,Female,25,3,132837.7,1,1,0,131647.31,0,0,3,PLATINUM,440
562,France,Male,35,7,0.0,1,0,0,48869.67,0,0,3,GOLD,863
672,Germany,Male,68,0,126061.51,2,1,1,184936.77,0,0,4,GOLD,564
691,Germany,Female,38,5,114753.76,1,1,0,107665.02,0,0,4,SILVER,490
650,Germany,Female,48,7,138232.24,1,1,0,57594.78,0,0,4,DIAMOND,783
749,Germany,Female,40,8,141782.57,2,0,0,86333.63,0,0,3,DIAMOND,678
476,France,Male,40,6,0.0,1,1,1,22735.45,0,0,4,PLATINUM,507
675,Spain,Male,35,8,0.0,2,1,0,29062.25,0,0,2,PLATINUM,329
652,Spain,Female,42,3,83492.07,2,1,0,37914.12,0,0,1,PLATINUM,343
730,France,Female,22,9,65763.57,1,1,1,145792.01,0,0,5,SILVER,447
521,Germany,Female,61,0,125193.96,1,1,1,109356.53,0,0,4,GOLD,312
656,Germany,Male,68,7,153545.11,1,1,1,186574.68,0,0,2,DIAMOND,430
676,Spain,Male,35,0,0.0,2,0,0,139911.58,0,0,3,SILVER,543
578,Germany,Male,37,1,135650.88,1,1,0,199428.19,0,0,1,PLATINUM,995
593,Spain,Male,43,10,0.0,2,0,0,53478.02,0,0,2,SILVER,602
569,France,Male,38,7,0.0,1,1,1,108469.2,0,0,5,SILVER,550
657,Spain,Female,37,0,163607.18,1,0,1,44203.55,0,0,2,GOLD,979
729,France,Male,30,9,0.0,2,1,0,151869.35,0,0,1,DIAMOND,807
689,Germany,Male,67,9,157094.78,1,1,1,99490.01,0,0,2,GOLD,670
571,Germany,Male,25,6,82506.72,2,1,0,167705.07,0,0,3,DIAMOND,624
603,Spain,Male,24,1,165149.13,2,1,0,21858.28,0,0,1,PLATINUM,872
683,France,Male,39,4,0.0,2,1,0,171716.81,0,0,2,GOLD,913
563,Spain,Female,36,4,143680.47,2,1,1,63531.19,0,0,1,GOLD,735
605,Germany,Female,43,8,125338.8,2,1,0,23970.13,0,0,2,SILVER,998
579,Germany,Female,42,3,137560.38,2,1,1,85424.34,0,0,2,PLATINUM,909
743,France,Male,40,8,68155.59,1,1,0,94876.65,0,0,1,GOLD,413
814,France,Female,48,7,0.0,2,1,1,132870.15,0,0,1,GOLD,260
650,Spain,Male,61,1,152968.73,1,0,1,82970.69,0,0,5,DIAMOND,683
850,Spain,Male,38,7,115378.94,1,0,1,162087.82,0,0,3,DIAMOND,348
520,Spain,Female,35,4,115680.81,1,1,1,90280.7,0,0,5,PLATINUM,275
804,France,Male,55,7,0.0,2,1,1,118752.6,0,0,5,SILVER,914
697,France,Female,23,10,0.0,2,1,1,79734.23,0,0,3,SILVER,968
698,France,Male,33,5,135658.73,2,0,1,39755.0,0,0,1,SILVER,903
648,Spain,Male,35,7,0.0,2,1,1,78436.36,0,0,2,SILVER,853
599,France,Male,44,10,118577.24,1,1,1,31448.52,0,0,2,SILVER,785
712,France,Male,34,8,114088.32,1,1,0,92794.61,0,0,4,DIAMOND,319
691,France,Female,33,1,128306.83,1,1,1,113580.79,0,0,2,PLATINUM,459
656,Spain,Male,26,4,139584.57,1,1,0,36308.93,0,0,4,SILVER,641
763,France,Female,23,2,0.0,2,1,0,153983.99,0,0,4,DIAMOND,530
577,France,Male,25,3,0.0,2,0,1,124508.29,0,0,3,PLATINUM,659
711,Germany,Male,43,2,39043.29,2,1,1,175423.69,0,0,2,DIAMOND,258
741,France,Male,32,8,0.0,2,1,0,143598.7,0,0,4,DIAMOND,870
808,France,Female,33,2,103516.87,1,1,0,113907.8,0,0,1,SILVER,834
